PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura del neumático (perfil),Anchura del neumático,Categoría de neumático,Compuesto de neumático,Diámetro de la llanta,Estructura de neumático,Familia de neumáticos,Homologación,Índice de carga del neumático (IC),Índice de velocidad (CV),Marcajes,Modelo,Posición,Sin cámara o tipo de cámara,Tierra,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,DeliveryPlant
9002524,90000632,650726,DUNLOP,DUNLO TIRE D404F WWW 130/90-16,Neumático DUNLOP D404F WWW Banda blanca ancha 130/90-16 M/C 67H TT,352.72,291.50,163.24,5420005507598,3,4011400000,0,1,<p>Amplia gama de neumáticos para motocicletas custom</p><p>  <br></p><p>- El compuesto de la banda de rodamiento y su patrón ofrecen un kilometraje y una adherencia excelentes en suelo mojado y seco.</p><p>- Los surcos centrales de la banda de rodadura hacia fuera proporcionan una inigualable estabilidad en recta.</p>,"
Amplia gama de neumáticos para motocicletas custom
  
- El compuesto de la banda de rodamiento y su patrón ofrecen un kilometraje y una adherencia excelentes en suelo mojado y seco.
- Los surcos centrales de la banda de rodadura hacia fuera proporcionan una inigualable estabilidad en recta.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE CUSTOM X-PLY,58357,6020,670,670,130,90,130,Custom,,16,X-Ply,Neumáticos de motocicleta y scooter,,67,H < 210 km/h," Flanco blanco",D404,Delantero,TT - Para cámara,,https://api.mybihr.com/medias/9002524-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIzNTEyfGltYWdlL2pwZWd8YUdKaEwyaGpPUzg0T0Rnd05qazNPVGs1TXprd0x6a3dNREkxTWpRdE1WODRNREJYZURnd01FZ3xiZDFkODZjY2ZjZDEyMTEzZGNlYzgxMDYxNTNlMTZjNjZlZTdjY2E5N2Q3Yzc0ZDEwYmU4YzY3YjZjZWIxNTVi,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9002538,65900,650800,DUNLOP,DUNLO TIRE D404F 110/90-16,Neumático DUNLOP D404F 110/90-16 M/C 59P TT,240.79,199.00,111.44,3188642391339,5,4011400000,0,1,<strong>Amplia gama de neumáticos para motocicletas custom.<br><br></strong>- El compuesto de la banda de rodamiento y su patrón ofrecen un kilometraje y una adherencia excelentes en suelo mojado y seco.<br>- Los surcos centrales de la banda de rodadura hacia fuera proporcionan una inigualable estabilidad en recta.,Amplia gama de neumáticos para motocicletas custom.- El compuesto de la banda de rodamiento y su patrón ofrecen un kilometraje y una adherencia excelentes en suelo mojado y seco.- Los surcos centrales de la banda de rodadura hacia fuera proporcionan una inigualable estabilidad en recta.,TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE CUSTOM X-PLY,39074,3591,596,596,110,90,110,Custom,,16,X-Ply,Neumáticos de motocicleta y scooter,,59,P < 150 km/h,,D404,Delantero,TT - Para cámara,,https://api.mybihr.com/medias/9002538-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIzNTEyfGltYWdlL2pwZWd8YUdFd0wyZ3haUzg0T1RRMU5UVTVOams1TkRnMkx6a3dNREkxTXpndE1WODRNREJYZURnd01FZ3w3MjhmMWMwNTczMGZmYzU1YjFjZmMzYTQ3NWZmZmRiZWEzYmYyNTE3MmEzN2I2N2MxZjI0ZjkxNjg4YmJmOGM2,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9002541,65962,650993,DUNLOP,DUNLO TIRE F17 100/90-17,Neumático DUNLOP F17 100/90-17 M/C 55S TL,217.20,179.50,100.52,5420005508854,4,4011400000,0,1,"<p><strong>Para motocicletas cruisers ultraligeras</strong></p><p>El F17 es un neumático frontal diagonal que puede combinarse con el K555 para decorar las ruedas de las motocicletas cruisers pequeñas. Viene con letras laterales en relieve blanco.</p><p>  <br></p><p>- El dibujo de la banda de rodadura del F17 combina bien con modelos youngtimer y, al mismo tiempo, ofrece prestaciones actuales gracias a sus mezclas modernas de compuestos.</p>","
Para motocicletas cruisers ultraligeras
El F17 es un neumático frontal diagonal que puede combinarse con el K555 para decorar las ruedas de las motocicletas cruisers pequeñas. Viene con letras laterales en relieve blanco.
  
- El dibujo de la banda de rodadura del F17 combina bien con modelos youngtimer y, al mismo tiempo, ofrece prestaciones actuales gracias a sus mezclas modernas de compuestos.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE CUSTOM X-PLY,36361,3861,603,603,100,90,100,Custom,,17,X-Ply,Neumáticos de motocicleta y scooter,,55,S < 180 km/h,,F17,Delantero,TL - Tubeless,,https://api.mybihr.com/medias/9002541-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTEyMzc0fGltYWdlL2pwZWd8YURGaEwyZzBPQzg0T1RZd01qY3hORGd5T1RFd0x6a3dNREkxTkRFdE1WODRNREJYZURnd01FZ3w5M2JhMmM0Y2RkMGFkNTgxOWE5ZmJlZmEwMDIzMmQ5NTVkNzE3YTQ2YTFkMzhmZDRlYzg4MDk3YmU4YzJiMzMx,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9002514,90000326,636853,DUNLOP,DUNLO TIRE D404F 100/90-18,Neumático DUNLOP D404F 100/90-18 M/C 56H TL,218.41,180.50,101.08,4038526033208,3,4011400000,0,1,<p>Amplia gama de neumáticos para motocicletas custom</p><p>  <br></p><p>- El compuesto de la banda de rodamiento y su patrón ofrecen un kilometraje y una adherencia excelentes en suelo mojado y seco.</p><p>- Los surcos centrales de la banda de rodadura hacia fuera proporcionan una inigualable estabilidad en recta.</p>,"
Amplia gama de neumáticos para motocicletas custom
  
- El compuesto de la banda de rodamiento y su patrón ofrecen un kilometraje y una adherencia excelentes en suelo mojado y seco.
- Los surcos centrales de la banda de rodadura hacia fuera proporcionan una inigualable estabilidad en recta.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE CUSTOM X-PLY,39690,4480,630,630,100,90,100,Custom,,18,X-Ply,Neumáticos de motocicleta y scooter,,56,H < 210 km/h,,D404,Delantero,TL - Tubeless,,https://api.mybihr.com/medias/9002514-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIzNTEyfGltYWdlL2pwZWd8YURNMUwyZ3haaTg0T1RNNE1USTFNRE16TlRBeUx6a3dNREkxTVRRdE1WODRNREJYZURnd01FZ3w1YTNiZTYyNjY5YmIwODMzNmU0ZDFiYTNmM2Q0MTdiM2ExNjc2MzYwYTA3M2Y5MmFiOGExNzZlZTI0NzFkMTRl,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9002853,65989,633314,DUNLOP,DUNLO TIRE GEOMAX MX71 110/90-19,Neumático DUNLOP GEOMAX MX71 110/90-19 M/C NHS 62M TT,153.67,127.00,76.20,5452000467416,2,4011400000,0,1,"<strong>Neumático 100% off-road optimizado para terrenos duros.<br><br></strong>- Nuevos patrones de banda de rodadura direccionales y el bloque de distribución, con lo que se optimiza la tracción en terrenos duros.<br>- Construcción de tres capas que hace que el neumático proporcione una gran comodidad en la conducción.<br>- Excelente control en límites de deslizamiento.<br>- Diseño en bloque para una mayor resistencia a los baches.","Neumático 100% off-road optimizado para terrenos duros.- Nuevos patrones de banda de rodadura direccionales y el bloque de distribución, con lo que se optimiza la tracción en terrenos duros.- Construcción de tres capas que hace que el neumático proporcione una gran comodidad en la conducción.- Excelente control en límites de deslizamiento.- Diseño en bloque para una mayor resistencia a los baches.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE OFF-ROAD,53900,5608,700,700,110,90,110,"MX, SX",,19,X-Ply,Neumáticos de motocicleta y scooter,NHS (No homologado carretera),62,M < 130 km/h,,GEOMAX MX71,Trasero,TT - Para cámara,Duro,https://api.mybihr.com/medias/9002853-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg4NTI2fGltYWdlL2pwZWd8YURjNEwyZ3laaTg0T1RVeU5EUXdNamt4TXpVNEx6a3dNREk0TlRNdE1WODRNREJYZURnd01FZ3xiOWZhMzkxNGNmZjllNTE1YTdlNjg0NTQ2NDhhZDFmYjU3YzY2MDI5YzYxY2FhMTg3MDY5NjY0NzZhYjRjMmM1,https://api.mybihr.com/medias/800Wx800H-9002853-2.png?context=bWFzdGVyfHJvb3R8NTQxNjkyfGltYWdlL3BuZ3xhR05rTDJoaFlpODFNVE13TURJek5Ua3pOVGMzTkM4NE1EQlhlRGd3TUVoZk9UQXdNamcxTXkweUxuQnVad3w3MGM5YzAyN2IzMzAwNTYzYzUwOWUyNTgzMjRmYTQxMjliOWE1ZjhkOWIwZjgzMTVmYWJlMWYwOTI3NjlkNjky,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,https://api.mybihr.com/medias/MX71-MX53-MX33-MX11.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyMjA5Nzl8YXBwbGljYXRpb24vcGRmfGFEZzBMMmhoTWk4NU1EVXhNekUwT0RFMU1EQTJMMDFZTnpFZ1RWZzFNeUJOV0RNeklFMVlNVEV8NjRkOGZlYWQ4NjYxMjc2ZDU1NDdkODE4MDY3ODg3MDhhZmQyOWJlYzg4YjUwOTdlZjhiNmI1MDU5NmM2NTFmYg,Spain Warehouse (Tires)
9002903,90000384,636582,DUNLOP,DUNLO TIRE GEOMAX MX53 F 60/100-14,Neumático DUNLOP GEOMAX MX53 F 60/100-14 M/C NHS 29M TT,79.26,65.50,39.30,5452000827111,9,4011400000,0,1,"<p><strong>GEOMAX MX-53</strong></p><p><strong><em>MOTOCROSS</em></strong></p><p>Geomax MX-53 ofrece una gran mejora en la predictibilidad, así como un control más sencillo para girar más rápido en curva. Cumpliendo con su promesa de ofrecer un neumático intermedio, Dunlop ha dado un gran salto hacia adelante en terrenos más blandos, sin dejar a un lado las prestaciones en terrenos duros y extremos.</p><p>  <br></p><p>- Neumático intermedio con un ámbito de aplicación excepcionalmente amplio</p><p>- Los bloques más altos con una mayor superficie de bordes de agarre proporcionan una tracción optimizada en una mayor variedad de terrenos y ofrecen un auténtico rendimiento intermedio</p><p>- Mayor versatilidad, mejor maniobrabilidad y las máximas prestaciones para la frenada y la capacidad de respuesta.</p><p>- Más curvas progresivas para un mayor control y menos caídas en ángulos de inclinación más elevados.</p><p>  <br></p>","
GEOMAX MX-53
MOTOCROSS
Geomax MX-53 ofrece una gran mejora en la predictibilidad, así como un control más sencillo para girar más rápido en curva. Cumpliendo con su promesa de ofrecer un neumático intermedio, Dunlop ha dado un gran salto hacia adelante en terrenos más blandos, sin dejar a un lado las prestaciones en terrenos duros y extremos.
  
- Neumático intermedio con un ámbito de aplicación excepcionalmente amplio
- Los bloques más altos con una mayor superficie de bordes de agarre proporcionan una tracción optimizada en una mayor variedad de terrenos y ofrecen un auténtico rendimiento intermedio
- Mayor versatilidad, mejor maniobrabilidad y las máximas prestaciones para la frenada y la capacidad de respuesta.
- Más curvas progresivas para un mayor control y menos caídas en ángulos de inclinación más elevados.
  ",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE OFF-ROAD,25000,1760,500,500,100,100,60,"MX, SX",,14,X-Ply,Neumáticos de motocicleta y scooter,NHS (No homologado carretera),29,M < 130 km/h,,GEOMAX MX53,Delantero,TT - Para cámara,Multiterreno (medio-blando-barro),https://api.mybihr.com/medias/9002903-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYyMTk5fGltYWdlL2pwZWd8YURBeEwyZ3hNQzg0T1RZd01qZ3dNRFk0TVRJMkx6a3dNREk1TURNdE1WODRNREJYZURnd01FZ3w3ODQwNTZkMTQwMGY0NmI3MzQ2MjM1YTVhNzlhODBiMGMzNWYwZTY2NjRiM2Y5NGVkYzliZTRlNDg4ZTZkNWY0,https://api.mybihr.com/medias/800Wx800H-9002903-2.png?context=bWFzdGVyfHJvb3R8NDY1NzMzfGltYWdlL3BuZ3xhR0k1TDJobE55ODFNVE13TURJeU5qYzJNRGN6TkM4NE1EQlhlRGd3TUVoZk9UQXdNamt3TXkweUxuQnVad3wyM2NhY2Y5ZTVmNGIyZjFmY2Q1MjBkN2IyYzQyZTY3ODk2ZTIwZDBlMjViNjQwMjlmZjFkYzJlZGY0N2E1ZTMw,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,https://api.mybihr.com/medias/MX71-MX53-MX33-MX11.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyMjA5Nzl8YXBwbGljYXRpb24vcGRmfGFEZzBMMmhoTWk4NU1EVXhNekUwT0RFMU1EQTJMMDFZTnpFZ1RWZzFNeUJOV0RNeklFMVlNVEV8NjRkOGZlYWQ4NjYxMjc2ZDU1NDdkODE4MDY3ODg3MDhhZmQyOWJlYzg4YjUwOTdlZjhiNmI1MDU5NmM2NTFmYg,Spain Warehouse (Tires)
9002906,90000390,636585,DUNLOP,DUNLO TIRE GEOMAX MX53 F 70/100-19,Neumático DUNLOP GEOMAX MX53 F 70/100-19 M/C NHS 42M TT,117.98,97.50,58.50,5452000827142,2,4011400000,0,1,"<p><strong>GEOMAX MX-53</strong></p><p><strong><em>MOTOCROSS</em></strong></p><p>Geomax MX-53 ofrece una gran mejora en la predictibilidad, así como un control más sencillo para girar más rápido en curva. Cumpliendo con su promesa de ofrecer un neumático intermedio, Dunlop ha dado un gran salto hacia adelante en terrenos más blandos, sin dejar a un lado las prestaciones en terrenos duros y extremos.</p><p>  <br></p><p>- Neumático intermedio con un ámbito de aplicación excepcionalmente amplio</p><p>- Los bloques más altos con una mayor superficie de bordes de agarre proporcionan una tracción optimizada en una mayor variedad de terrenos y ofrecen un auténtico rendimiento intermedio</p><p>- Mayor versatilidad, mejor maniobrabilidad y las máximas prestaciones para la frenada y la capacidad de respuesta.</p><p>- Más curvas progresivas para un mayor control y menos caídas en ángulos de inclinación más elevados.</p><p>  <br></p>","
GEOMAX MX-53
MOTOCROSS
Geomax MX-53 ofrece una gran mejora en la predictibilidad, así como un control más sencillo para girar más rápido en curva. Cumpliendo con su promesa de ofrecer un neumático intermedio, Dunlop ha dado un gran salto hacia adelante en terrenos más blandos, sin dejar a un lado las prestaciones en terrenos duros y extremos.
  
- Neumático intermedio con un ámbito de aplicación excepcionalmente amplio
- Los bloques más altos con una mayor superficie de bordes de agarre proporcionan una tracción optimizada en una mayor variedad de terrenos y ofrecen un auténtico rendimiento intermedio
- Mayor versatilidad, mejor maniobrabilidad y las máximas prestaciones para la frenada y la capacidad de respuesta.
- Más curvas progresivas para un mayor control y menos caídas en ángulos de inclinación más elevados.
  ",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE OFF-ROAD,42250,2840,650,650,100,100,70,"MX, SX",,19,X-Ply,Neumáticos de motocicleta y scooter,NHS (No homologado carretera),42,M < 130 km/h,,GEOMAX MX53,Delantero,TT - Para cámara,Multiterreno (medio-blando-barro),https://api.mybihr.com/medias/9002906-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYyMTk5fGltYWdlL2pwZWd8YUdWbEwyZzBNQzg0T1RVeU5EUXhORGN4TURBMkx6a3dNREk1TURZdE1WODRNREJYZURnd01FZ3xhNjk1MDZjNGUwMzhkYzMyMzQ0N2Q2MDhiMzhlOWMzNzYzMjNkNTI1MGE1NTNmNmZkZDY3OGFjMDI5YzU2Yjk0,https://api.mybihr.com/medias/800Wx800H-9002906-2.png?context=bWFzdGVyfHJvb3R8NDY1NzMzfGltYWdlL3BuZ3xhR1JtTDJoaE55ODFNVE13TURJeU56azBNRE00TWk4NE1EQlhlRGd3TUVoZk9UQXdNamt3TmkweUxuQnVad3wxNGQyZjQxZTdlMGFlMTNjMTBjNWJhY2VkYzk5MzA4MTZmODk1MzFjODliNWVjNDRiNmNhNDRkN2U4MTY4MWMy,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,https://api.mybihr.com/medias/MX71-MX53-MX33-MX11.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyMjA5Nzl8YXBwbGljYXRpb24vcGRmfGFEZzBMMmhoTWk4NU1EVXhNekUwT0RFMU1EQTJMMDFZTnpFZ1RWZzFNeUJOV0RNeklFMVlNVEV8NjRkOGZlYWQ4NjYxMjc2ZDU1NDdkODE4MDY3ODg3MDhhZmQyOWJlYzg4YjUwOTdlZjhiNmI1MDU5NmM2NTFmYg,Spain Warehouse (Tires)
9002909,90000387,636588,DUNLOP,DUNLO TIRE GEOMAX MX53 90/100-14,Neumático DUNLOP GEOMAX MX53 90/100-14 M/C NHS 49M TT,124.03,102.50,61.50,333700A10000,0,4011400000,0,1,"<p><strong>GEOMAX MX-53</strong></p><p><strong><em>MOTOCROSS</em></strong></p><p>Geomax MX-53 ofrece una gran mejora en la predictibilidad, así como un control más sencillo para girar más rápido en curva. Cumpliendo con su promesa de ofrecer un neumático intermedio, Dunlop ha dado un gran salto hacia adelante en terrenos más blandos, sin dejar a un lado las prestaciones en terrenos duros y extremos.</p><p>  <br></p><p>- Neumático intermedio con un ámbito de aplicación excepcionalmente amplio</p><p>- Los bloques más altos con una mayor superficie de bordes de agarre proporcionan una tracción optimizada en una mayor variedad de terrenos y ofrecen un auténtico rendimiento intermedio</p><p>- Mayor versatilidad, mejor maniobrabilidad y las máximas prestaciones para la frenada y la capacidad de respuesta.</p><p>- Más curvas progresivas para un mayor control y menos caídas en ángulos de inclinación más elevados.</p><p>  <br></p>","
GEOMAX MX-53
MOTOCROSS
Geomax MX-53 ofrece una gran mejora en la predictibilidad, así como un control más sencillo para girar más rápido en curva. Cumpliendo con su promesa de ofrecer un neumático intermedio, Dunlop ha dado un gran salto hacia adelante en terrenos más blandos, sin dejar a un lado las prestaciones en terrenos duros y extremos.
  
- Neumático intermedio con un ámbito de aplicación excepcionalmente amplio
- Los bloques más altos con una mayor superficie de bordes de agarre proporcionan una tracción optimizada en una mayor variedad de terrenos y ofrecen un auténtico rendimiento intermedio
- Mayor versatilidad, mejor maniobrabilidad y las máximas prestaciones para la frenada y la capacidad de respuesta.
- Más curvas progresivas para un mayor control y menos caídas en ángulos de inclinación más elevados.
  ",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE OFF-ROAD,42350,3140,550,550,140,100,90,"MX, SX",,14,X-Ply,Neumáticos de motocicleta y scooter,NHS (No homologado carretera),49,M < 130 km/h,,GEOMAX MX53,Trasero,TT - Para cámara,Multiterreno (medio-blando-barro),https://api.mybihr.com/medias/9002909-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg2NjM3fGltYWdlL2pwZWd8YUdNMkwyZzJNeTg0T0RZNU1qWXdORGt5T0RNd0x6a3dNREk1TURrdE1WODRNREJYZURnd01FZ3xjNTE3OWU0NDdlOWY2Nzg5MDI5YjNlMzEyZTBkMTE1YWM4YjQ0OGQ4YzkzYTY3NjQ0MzY2MzY1ZTlkYWMyNTZi,https://api.mybihr.com/medias/800Wx800H-9002909-2.png?context=bWFzdGVyfHJvb3R8NDY1NzMzfGltYWdlL3BuZ3xhRE16TDJneE1DODFNVE13TURJeU9URXlNREF6TUM4NE1EQlhlRGd3TUVoZk9UQXdNamt3T1MweUxuQnVad3xkOTZlMDQzYzZhNmI3NzA2MDA4ZDYxMTkwNTk1MTFmZGZlYjdjMjNjNTFkMTgzMWI4MGUzNWVmNzExZGNlZTE0,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,https://api.mybihr.com/medias/MX71-MX53-MX33-MX11.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyMjA5Nzl8YXBwbGljYXRpb24vcGRmfGFEZzBMMmhoTWk4NU1EVXhNekUwT0RFMU1EQTJMMDFZTnpFZ1RWZzFNeUJOV0RNeklFMVlNVEV8NjRkOGZlYWQ4NjYxMjc2ZDU1NDdkODE4MDY3ODg3MDhhZmQyOWJlYzg4YjUwOTdlZjhiNmI1MDU5NmM2NTFmYg,Spain Warehouse (Tires)
9002841,65945,626001,DUNLOP,DUNLO TIRE D952 100/90-19,Neumático DUNLOP D952 100/90-19 M/C NHS 57M TT,121.00,100.00,60.00,4038526314291,2,4011400000,0,1,"<strong>Neumático para fuera de carretera diseñado específicamente para los entusiastas del off-road y recreativo para los entusiastas del off-road amateur.<br><br></strong>- Durabilidad y agarre muy versátiles.<br>- Diseñado para su uso en una amplia diversidad de terrenos.<br>- Construido y diseñado con una gran durabilidad para un desgaste menor y una<br>gran tracción.<br>- Neumático fabricado a partir del conocido neumático D752, y modificado para una durabilidad extraordinaria.","Neumático para fuera de carretera diseñado específicamente para los entusiastas del off-road y recreativo para los entusiastas del off-road amateur.- Durabilidad y agarre muy versátiles.- Diseñado para su uso en una amplia diversidad de terrenos.- Construido y diseñado con una gran durabilidad para un desgaste menor y unagran tracción.- Neumático fabricado a partir del conocido neumático D752, y modificado para una durabilidad extraordinaria.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE OFF-ROAD,44890,4704,670,670,100,90,100,MX entrenamiento/aficionado,,19,X-Ply,Neumáticos de motocicleta y scooter,NHS (No homologado carretera),57,M < 130 km/h,,D952,Trasero,TT - Para cámara,Entrenamiento,https://api.mybihr.com/medias/9002841-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg2NDUxfGltYWdlL2pwZWd8YURneEwyZzBaUzg0T1RBNE1EUXlOak16TWpRMkx6a3dNREk0TkRFdE1WODRNREJYZURnd01FZ3w5ZDZhMDdiM2JjNDAxZTQzZmMyMGJhNTk5OWM0OThmZTdiZTI3OGVhYTczZjQ0ZmM3ZTViZGJlZjNhYTFkN2Y4,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9002910,90000388,636589,DUNLOP,DUNLO TIRE GEOMAX MX53 90/100-16,Neumático DUNLOP GEOMAX MX53 90/100-16 M/C NHS 51M TT,136.13,112.50,67.50,5452000827180,7,4011400000,0,1,"<p><strong>GEOMAX MX-53</strong></p><p><strong><em>MOTOCROSS</em></strong></p><p>Geomax MX-53 ofrece una gran mejora en la predictibilidad, así como un control más sencillo para girar más rápido en curva. Cumpliendo con su promesa de ofrecer un neumático intermedio, Dunlop ha dado un gran salto hacia adelante en terrenos más blandos, sin dejar a un lado las prestaciones en terrenos duros y extremos.</p><p>  <br></p><p>- Neumático intermedio con un ámbito de aplicación excepcionalmente amplio</p><p>- Los bloques más altos con una mayor superficie de bordes de agarre proporcionan una tracción optimizada en una mayor variedad de terrenos y ofrecen un auténtico rendimiento intermedio</p><p>- Mayor versatilidad, mejor maniobrabilidad y las máximas prestaciones para la frenada y la capacidad de respuesta.</p><p>- Más curvas progresivas para un mayor control y menos caídas en ángulos de inclinación más elevados.</p><p>  <br></p>","
GEOMAX MX-53
MOTOCROSS
Geomax MX-53 ofrece una gran mejora en la predictibilidad, así como un control más sencillo para girar más rápido en curva. Cumpliendo con su promesa de ofrecer un neumático intermedio, Dunlop ha dado un gran salto hacia adelante en terrenos más blandos, sin dejar a un lado las prestaciones en terrenos duros y extremos.
  
- Neumático intermedio con un ámbito de aplicación excepcionalmente amplio
- Los bloques más altos con una mayor superficie de bordes de agarre proporcionan una tracción optimizada en una mayor variedad de terrenos y ofrecen un auténtico rendimiento intermedio
- Mayor versatilidad, mejor maniobrabilidad y las máximas prestaciones para la frenada y la capacidad de respuesta.
- Más curvas progresivas para un mayor control y menos caídas en ángulos de inclinación más elevados.
  ",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE OFF-ROAD,46800,4560,600,600,130,100,90,"MX, SX",,16,X-Ply,Neumáticos de motocicleta y scooter,NHS (No homologado carretera),51,M < 130 km/h,,GEOMAX MX53,Trasero,TT - Para cámara,Multiterreno (medio-blando-barro),https://api.mybihr.com/medias/9002910-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg2NjM3fGltYWdlL2pwZWd8YURVeUwyaG1OUzg0T0Rnd09UWTFOakUxTmpRMkx6a3dNREk1TVRBdE1WODRNREJYZURnd01FZ3xlOTc5MjliOGU5OGNhNmFhOWM1OWQxZGE1NzA4YmYwMjc0MTI3ZjE1OWRmYmEzYmE3ODhmMGFiZWRhNjc2MTY2,https://api.mybihr.com/medias/800Wx800H-9002910-2.png?context=bWFzdGVyfHJvb3R8NDY1NzMzfGltYWdlL3BuZ3xhR014TDJneFpDODFNVE13TURJeU9UVXhNekkwTmk4NE1EQlhlRGd3TUVoZk9UQXdNamt4TUMweUxuQnVad3w5NWFmOTRiZjhjZWRlMzNiNDAyZWY0OGI3YzA5YTYxODU3ODZiN2QzY2U4NTA3ZGNhYzAxZmFiYjhlZTIzNDNh,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,https://api.mybihr.com/medias/MX71-MX53-MX33-MX11.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyMjA5Nzl8YXBwbGljYXRpb24vcGRmfGFEZzBMMmhoTWk4NU1EVXhNekUwT0RFMU1EQTJMMDFZTnpFZ1RWZzFNeUJOV0RNeklFMVlNVEV8NjRkOGZlYWQ4NjYxMjc2ZDU1NDdkODE4MDY3ODg3MDhhZmQyOWJlYzg4YjUwOTdlZjhiNmI1MDU5NmM2NTFmYg,Spain Warehouse (Tires)
