PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de eslabones,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Calidad,Color de la cadena,Eslabón de conexión,Eslabones de cadena,Especificaciones,Material de la corona,Paso de cadena,Peso (kg/100 eslabones),Resistencia a la tracción (kN),Resistencia a la tracción (lbs),Retenes,Tipo de cadena D.I.D,Tipo de cadena JT,Tipo de retén,Uso,Versión de corona,Versión de piñón,Vida útil relativa (por 100 eslabones),Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,Document1,DeliveryPlant
3057768,KC347965,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R3,Kit cadena JT 525X1R (16-42-118),136.86,113.11,54.29,KC347965,2,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,3655,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057740,KC347163,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R3,Kit cadena JT 525X1R (15-43-116) Piñon con goma reductora de ruido,140.55,116.16,55.76,KC347163,9,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,3693,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3037008,,,JT DRIVE CHAIN,JT/PBR CHAIN KIT ALU X1R3,Kit de cadena JT 520X1R3 14/50 Standard - corona ultraligero,125.26,103.52,49.69,,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,5641,2751,382,284,52,,,,,,Aluminio,,,,,,,,,,Estándar,Estándar,,https://api.mybihr.com/medias/800Wx800H-3036437-1.jpg?context=bWFzdGVyfHJvb3R8MTg3ODIxfGltYWdlL2pwZWd8YURWaEwyaGpNaTgyTnprNU5qUXdNVGM1TlRFd01pODRNREJYZURnd01FaGZNekF6TmpRek55MHhMbXB3Wnd8YzA1ODg0YmJlMzg1MzhjY2M5YWY2ZDAxYWJiMjYxMzBjNmY4MTAwNjkyOGMxMDBlMThhNzI3ZDI2ZTBmMWY5NQ,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3035032,,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R3,Kit de cadena JT 520X1R3 15/41 Standard - corona Standard,119.96,99.14,47.59,,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,5641,3007,382,284,52,,,,,,Acero,,,,,,,,,,Ultraligero,Con goma,,https://api.mybihr.com/medias/800Wx800H-3024839-1.jpg?context=bWFzdGVyfHJvb3R8MTQxODYxfGltYWdlL2pwZWd8YURkakwyaGhPUzgyTnprNU5qUXdNVEF3T0RZM01DODRNREJYZURnd01FaGZNekF5TkRnek9TMHhMbXB3Wnd8OTU4YWY0MDMwNDQxYTkzN2JhYzdhMGFmZTNkMmNhNWE1YzFlNWU0NjczOTcyMTBjZTUwMTM0Y2IzZTEwNmI5YQ,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057942,KC102530,,JT DRIVE CHAIN,JT/JT CHAIN KIT ALU X1R,Kit cadena JT 530X1R (14-42-108),134.47,111.13,53.34,KC102530,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,4002,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3056888,KC102842,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL HDS,Kit cadena JT 520HDS (15-45-114),91.58,75.69,36.33,KC102842,3,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,3089,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057875,KC102735,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R,Kit cadena JT 530X1R (16-45-104),144.50,119.42,57.32,KC102735,1,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,4042,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3055925,KC102069,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL HDR,Kit cadena JT 428HDR (15-35-102),36.47,30.14,14.47,KC102069,1,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,2035,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3037016,,,JT DRIVE CHAIN,JT/PBR CHAIN KIT STEEL X1R3,Kit de cadena JT 520X1R3 14/42 Standard - corona Standard,104.13,86.06,41.31,,2,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,5641,3006,382,284,52,,,,,,Acero,,,,,,,,,,Estándar,Estándar,,https://api.mybihr.com/medias/800Wx800H-3036437-1.jpg?context=bWFzdGVyfHJvb3R8MTg3ODIxfGltYWdlL2pwZWd8YURWaEwyaGpNaTgyTnprNU5qUXdNVGM1TlRFd01pODRNREJYZURnd01FaGZNekF6TmpRek55MHhMbXB3Wnd8YzA1ODg0YmJlMzg1MzhjY2M5YWY2ZDAxYWJiMjYxMzBjNmY4MTAwNjkyOGMxMDBlMThhNzI3ZDI2ZTBmMWY5NQ,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3055769,KC101781,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL HDR,Kit cadena JT 420HDR (11-47-126),46.60,38.51,18.48,KC101781,11,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,1925,361,327,65,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/3055769-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc5ODk4fGltYWdlL2pwZWd8YUdFM0wyZ3lZeTh4TlRRMU9EYzNNRGd4TWprMU9DOHpNRFUxTnpZNUxURmZPREF3VjNnNE1EQkl8Yzg3NzczNGQ3OWU0MjJiYWFjMzU2NzQ3YWUyYWQ0MWFlNTFkMTgxZWY1MzcyMjU1NTE0N2FiZTk1ZTI0OTEwOQ,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057866,KC102674,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R,Kit cadena JT 530X1R (16-36-104),128.49,106.19,50.97,KC102674,2,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,3765,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057841,KC347267,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R3,Kit cadena JT 525X1R (16-45-124) Corona reforzada de zinc negro,144.10,119.09,57.16,KC347267,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,4367,361,327,65,,,,,,,,,,,,,,,,,Con goma,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3055779,KC347588,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL HDR,Kit cadena JT 420HDR (12-52-126),47.60,39.34,18.88,KC347588,1,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,2141,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3037063,,,JT DRIVE CHAIN,JT/PBR CHAIN KIT STEEL X1R3,Kit de cadena JT 520X1R3 14/47 Standard - corona Standard,112.63,93.08,44.68,,2,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,5641,3463,382,284,52,,,,,,Acero,,,,,,,,,,Anodizado duro ultraligero,Estándar,,https://api.mybihr.com/medias/800Wx800H-3036437-1.jpg?context=bWFzdGVyfHJvb3R8MTg3ODIxfGltYWdlL2pwZWd8YURWaEwyaGpNaTgyTnprNU5qUXdNVGM1TlRFd01pODRNREJYZURnd01FaGZNekF6TmpRek55MHhMbXB3Wnd8YzA1ODg0YmJlMzg1MzhjY2M5YWY2ZDAxYWJiMjYxMzBjNmY4MTAwNjkyOGMxMDBlMThhNzI3ZDI2ZTBmMWY5NQ,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3056823,KC102122,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL HDS,Kit cadena JT 520HDS (13-49-114),96.74,79.95,38.38,KC102122,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,3129,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057914,KC347706,,JT DRIVE CHAIN,JT/JT CHAIN KIT ALU X1R,Kit cadena JT 530X1R (16-42-108) Piñon con goma reductora de ruido,132.75,109.71,52.66,KC347706,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,4388,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057928,KC102134,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R,Kit cadena JT 530X1R (15-44-108),140.48,116.10,55.73,KC102134,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,4437,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3056931,KC289605,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL HDS,Kit cadena JT 520HDS (14-49-116),97.94,80.94,38.85,KC289605,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,3164,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3055918,KC102034,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL HDR,Kit cadena JT 428HDR (14-37-100),36.59,30.24,14.52,KC102034,2,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,1667,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3035177,,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R3,Kit de cadena JT 520X1R3 16/41 Standard - corona Standard,109.94,90.86,43.61,,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,5641,3022,382,284,52,,,,,,Acero,,,,,,,,,,Ultraligero,Con goma,,https://api.mybihr.com/medias/800Wx800H-3024839-1.jpg?context=bWFzdGVyfHJvb3R8MTQxODYxfGltYWdlL2pwZWd8YURkakwyaGhPUzgyTnprNU5qUXdNVEF3T0RZM01DODRNREJYZURnd01FaGZNekF5TkRnek9TMHhMbXB3Wnd8OTU4YWY0MDMwNDQxYTkzN2JhYzdhMGFmZTNkMmNhNWE1YzFlNWU0NjczOTcyMTBjZTUwMTM0Y2IzZTEwNmI5YQ,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3037261,,,JT DRIVE CHAIN,JT/PBR CHAIN KIT ALU HDS,Kit de cadena JT 520HDS 13/48 Standard - corona ultraligero,97.88,80.89,38.83,,5,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,5641,2536,382,284,52,,,,,,Aluminio,,,,,,,,,,Estándar,Estándar,,https://api.mybihr.com/medias/800Wx800H-3036437-1.jpg?context=bWFzdGVyfHJvb3R8MTg3ODIxfGltYWdlL2pwZWd8YURWaEwyaGpNaTgyTnprNU5qUXdNVGM1TlRFd01pODRNREJYZURnd01FaGZNekF6TmpRek55MHhMbXB3Wnd8YzA1ODg0YmJlMzg1MzhjY2M5YWY2ZDAxYWJiMjYxMzBjNmY4MTAwNjkyOGMxMDBlMThhNzI3ZDI2ZTBmMWY5NQ,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057818,KC346895,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R3,"Kit cadena JT 525X1R (17-42-120) Pernos 8,5 mm",143.99,119.00,57.12,KC346895,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,3610,361,327,65,,,,,,,,,,,,,,,,,Con goma,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057955,KC347943,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R,Kit cadena JT 530X1R (17-46-108) Conversion 530,158.47,130.97,62.87,KC347943,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,4061,361,327,65,,,,,,,,,,,,,,,,,Con goma,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057724,KC347956,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R3,Kit cadena JT 525X1R (17-42-114),138.79,114.70,55.06,KC347956,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,3534,361,327,65,,,,,,,,,,,,,,,,,Con goma,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057714,KC347745,,JT DRIVE CHAIN,JT/JT CHAIN KIT ALU X1R3,Kit cadena JT 525X1R (15-45-114) Piñon con goma reductora de ruido,131.68,108.83,52.24,KC347745,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,4523,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3055950,KC102056,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL HDR,Kit cadena JT 428HDR (15-39-112),40.28,33.29,15.98,KC102056,2,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,2283,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057943,KC102531,,JT DRIVE CHAIN,JT/JT CHAIN KIT ALU X1R,Kit cadena JT 530X1R (14-43-108),134.47,111.13,53.34,KC102531,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,4072,361,327,65,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/3057943-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc5ODk4fGltYWdlL2pwZWd8YUdaaEwyZ3hOQzh4TlRRMU9URXdNamMxTWpjNU9DOHpNRFUzT1RRekxURmZPREF3VjNnNE1EQkl8MzcyZmY4YmNmNWNjYjY5YjJmMWFkMDgyNDFlMjAzMDJjMTZlMjc3YWE5MmZmZDY1ZmFmZmQ3ODdmODE4YTU3ZQ,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057959,KC347909,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R,Kit cadena JT 530X1R (15-48-110) Piñon con goma reductora de ruido,144.99,119.83,57.52,KC347909,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,4245,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3055902,KC102302,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL HDR,Kit cadena JT 428HDR (15-36-110),36.00,29.75,14.28,KC102302,0,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,1601,361,327,65,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057786,KC128821,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R3,Kit cadena JT 525X1R (15-42-118),138.94,114.83,55.12,KC128821,10,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,3620,361,327,65,,,,,,,,,,,,,,,,,Con goma,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3035272,,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R3,Kit de cadena JT 520X1R3 16/42 Standard - corona Standard,117.83,97.38,46.74,,1,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,5641,2998,382,284,52,,,,,,Acero,,,,,,,,,,Ultraligero,Con goma,,https://api.mybihr.com/medias/800Wx800H-3024839-1.jpg?context=bWFzdGVyfHJvb3R8MTQxODYxfGltYWdlL2pwZWd8YURkakwyaGhPUzgyTnprNU5qUXdNVEF3T0RZM01DODRNREJYZURnd01FaGZNekF5TkRnek9TMHhMbXB3Wnd8OTU4YWY0MDMwNDQxYTkzN2JhYzdhMGFmZTNkMmNhNWE1YzFlNWU0NjczOTcyMTBjZTUwMTM0Y2IzZTEwNmI5YQ,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3036989,,,JT DRIVE CHAIN,JT/PBR CHAIN KIT ALU HDS,Kit de cadena JT 520HDS 13/51 Standard - corona ultraligero,97.44,80.53,38.65,,3,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,5641,2528,382,284,52,,,,,,Aluminio,,,,,,,,,,Estándar,Estándar,,https://api.mybihr.com/medias/800Wx800H-3036437-1.jpg?context=bWFzdGVyfHJvb3R8MTg3ODIxfGltYWdlL2pwZWd8YURWaEwyaGpNaTgyTnprNU5qUXdNVGM1TlRFd01pODRNREJYZURnd01FaGZNekF6TmpRek55MHhMbXB3Wnd8YzA1ODg0YmJlMzg1MzhjY2M5YWY2ZDAxYWJiMjYxMzBjNmY4MTAwNjkyOGMxMDBlMThhNzI3ZDI2ZTBmMWY5NQ,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
3057705,KC347257,,JT DRIVE CHAIN,JT/JT CHAIN KIT STEEL X1R3,Kit cadena JT 525X1R (17-38-112),134.48,111.14,53.35,KC347257,2,,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN KIT,,,7673,3449,361,327,65,,,,,,,,,,,,,,,,,Con goma,,,,,,,,https://static.bihr.pro/eBihr/Pictures/JT_DRIVE_CHAIN-pictures.zip,,Spain Warehouse (Parts)
