PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura del neumático (perfil),Anchura del neumático,Categoría de neumático,Compuesto de neumático,Diámetro de la llanta,Estructura de neumático,Familia de neumáticos,Homologación,Índice de carga del neumático (IC),Índice de velocidad (CV),Marcajes,Modelo,Posición,Sin cámara o tipo de cámara,Tierra,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,DeliveryPlant
9002151,90000617,3838800,PIRELLI,PIREL TIRE SCORPION RALLY STR 110/80R18,Neumático PIRELLI SCORPION RALLY STR (F) 110/80 R 18 M/C 58H TL M+S,200.86,166.00,111.22,8019227383881,2,4011400000,0,1,"<p><strong>EL NEUMáTICO CON TACOS DE TRAIL ON/OFF PARA UNA AVENTURA SIN LíMITES</strong></p><p><strong> </strong></p><p>- La banda de rodadura agresiva se combina con fuertes innovaciones tecnológicas y proporciona tracción en tierra, estabilidad incluso a altas velocidades, ágil maniobrabilidad en carretera, confort y agarre en cualquier entorno y condición.</p><p>- Diseñado para aquellos que buscan un neumático de tacos agresivo sin renunciar al agarre, seguridad en mojado, elevado kilometraje, estabilidad y confort.</p><p>- Mayor anchura y contorno del neumático con una huella de pisada mayor para ofrecer una mejor estabilidad.</p><p>- Perfiles y estructuras de neumático Trail de asfalto, garantizando un alto nivel de manejabilidad en carretera.</p>","
EL NEUMáTICO CON TACOS DE TRAIL ON/OFF PARA UNA AVENTURA SIN LíMITES
 
- La banda de rodadura agresiva se combina con fuertes innovaciones tecnológicas y proporciona tracción en tierra, estabilidad incluso a altas velocidades, ágil maniobrabilidad en carretera, confort y agarre en cualquier entorno y condición.
- Diseñado para aquellos que buscan un neumático de tacos agresivo sin renunciar al agarre, seguridad en mojado, elevado kilometraje, estabilidad y confort.
- Mayor anchura y contorno del neumático con una huella de pisada mayor para ofrecer una mejor estabilidad.
- Perfiles y estructuras de neumático Trail de asfalto, garantizando un alto nivel de manejabilidad en carretera.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE TR ON/OFF,42284,5020,620,620,110,80,110,Trail on-off,,18,Radial,Neumáticos de motocicleta y scooter,,58,H < 210 km/h,Mud and Snow,SCORPION RALLY STR,Delantero,TL - Tubeless,,https://api.mybihr.com/medias/9002151-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODg0NjF8aW1hZ2UvanBlZ3xhREV4TDJobFlpODRPVE0wTlRFM01qRXhNVFkyTHprd01ESXhOVEV0TVY4NE1EQlhlRGd3TUVnfDQzZDM4M2FiMzE1YTc1YTk0MTkxOTg4NjUwMTY5ODQ4YzJkYTUxNmZhNzBhOTgzNzI5MWYwN2ZjMjIzMTIzZjQ,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9002135,5762803600,2803600,PIRELLI,PIREL TIRE SCORPION RALLY STR 120/70R19,Neumático PIRELLI SCORPION RALLY STR (F) 120/70 R 19 M/C 60V TL M+S,211.15,174.50,116.92,8019227280364,0,4011400000,0,1,"<p>LA ELECCIÓN DE LOS CAMPEONES: ESPECÍFICOS PARA LAS CARRERAS EN EL DESIERTO Y LOS RALLYS</p><p>- Un proceso de fabricación innovador capaz de producir un compuesto muy resistente, y con un alto rendimiento global incluso después de un uso intensivo.<br>- Los tacos de los neumáticos delanteros están optimizados para una mejor estabilidad direccional a altas velocidades.<br>- Alta tracción, incluso en las superficies más exigentes gracias a la geometría específica y a la disposición de los bloques en el neumático trasero.<br>- Innovadora estructura de la carcasa capaz de resistir altas velocidades y de garantizar una alta resistencia a la perforación.</p>","
LA ELECCIÓN DE LOS CAMPEONES: ESPECÍFICOS PARA LAS CARRERAS EN EL DESIERTO Y LOS RALLYS
- Un proceso de fabricación innovador capaz de producir un compuesto muy resistente, y con un alto rendimiento global incluso después de un uso intensivo.- Los tacos de los neumáticos delanteros están optimizados para una mejor estabilidad direccional a altas velocidades.- Alta tracción, incluso en las superficies más exigentes gracias a la geometría específica y a la disposición de los bloques en el neumático trasero.- Innovadora estructura de la carcasa capaz de resistir altas velocidades y de garantizar una alta resistencia a la perforación.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE TR ON/OFF,50700,6080,650,650,120,70,120,Trail on-off,,19,Radial,Neumáticos de motocicleta y scooter,,60,V < 240 km/h,Mud and Snow,SCORPION RALLY STR,Delantero,TL - Tubeless,,https://api.mybihr.com/medias/9002135-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgyNDQxfGltYWdlL2pwZWd8YURReUwyaGxaQzg0T0RZNE9UWXpOakUwTnpVd0x6a3dNREl4TXpVdE1WODRNREJYZURnd01FZ3w0ZTZjMjA4MjFjODE0YWM3Y2JiYWViMzA2Mzc4YTMzZmI5YzIwY2RlZmIxNjM5NTE5YmUyMTZjNDI0NjllOGVh,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9002137,9002137,2808100,PIRELLI,PIREL TIRE SCORPION RALLY STR 110/70R17,Neumático PIRELLI SCORPION RALLY STR (F) Standard 110/70 R 17 M/C 54H TL M+S,188.16,155.50,104.19,9002137,0,4011400000,0,1,"<p><strong>EL NEUMÁTICO CON TACOS DE TRAIL ON/OFF PARA UNA AVENTURA SIN LÍMITES</strong></p><p><strong></strong>&nbsp;</p><p>- La banda de rodadura agresiva se combina con fuertes innovaciones tecnológicas y proporciona tracción en tierra, estabilidad incluso a altas velocidades, ágil maniobrabilidad en carretera, confort y agarre en cualquier entorno y condición.</p><p>- Diseñado para aquellos que buscan un neumático de tacos agresivo sin renunciar al agarre, seguridad en mojado, elevado kilometraje, estabilidad y confort.</p><p>- Mayor anchura y contorno del neumático con una huella de pisada mayor para ofrecer una mejor estabilidad.</p><p>- Perfiles y estructuras de neumático Trail de asfalto, garantizando un alto nivel de manejabilidad en carretera.</p>","
EL NEUMÁTICO CON TACOS DE TRAIL ON/OFF PARA UNA AVENTURA SIN LÍMITES
 
- La banda de rodadura agresiva se combina con fuertes innovaciones tecnológicas y proporciona tracción en tierra, estabilidad incluso a altas velocidades, ágil maniobrabilidad en carretera, confort y agarre en cualquier entorno y condición.
- Diseñado para aquellos que buscan un neumático de tacos agresivo sin renunciar al agarre, seguridad en mojado, elevado kilometraje, estabilidad y confort.
- Mayor anchura y contorno del neumático con una huella de pisada mayor para ofrecer una mejor estabilidad.
- Perfiles y estructuras de neumático Trail de asfalto, garantizando un alto nivel de manejabilidad en carretera.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE TR ON/OFF,40368,400,580,580,120,70,110,Trail on-off,,17,Radial,Neumáticos de motocicleta y scooter,,54,H < 210 km/h,Mud and Snow,SCORPION RALLY STR,Delantero,TL - Tubeless,,https://api.mybihr.com/medias/9002137-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODg0NjF8aW1hZ2UvanBlZ3xhR0ZrTDJoaFlpODRPVEUyTmpnM09EUTNORFUwTHprd01ESXhNemN0TVY4NE1EQlhlRGd3TUVnfDRmOTQ1MGZmOThhNTA5MGFiNzk4M2M3NWY2ZDJkODg3YzQwZjJhM2JkYmMxNDYwOWJkMjEzNWE3MTQxOTYzNWU,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9002144,5762919800,2919800,PIRELLI,PIREL TIRE SCORPION RALLY STR 120/70R17,Neumático PIRELLI SCORPION RALLY STR (F) 120/70 R 17 M/C 58H TL M+S,189.37,156.50,104.86,8019227291988,4,4011400000,0,1,"<p><strong>EL NEUMáTICO CON TACOS DE TRAIL ON/OFF PARA UNA AVENTURA SIN LíMITES</strong></p><p><strong> </strong></p><p>- La banda de rodadura agresiva se combina con fuertes innovaciones tecnológicas y proporciona tracción en tierra, estabilidad incluso a altas velocidades, ágil maniobrabilidad en carretera, confort y agarre en cualquier entorno y condición.</p><p>- Diseñado para aquellos que buscan un neumático de tacos agresivo sin renunciar al agarre, seguridad en mojado, elevado kilometraje, estabilidad y confort.</p><p>- Mayor anchura y contorno del neumático con una huella de pisada mayor para ofrecer una mejor estabilidad.</p><p>- Perfiles y estructuras de neumático Trail de asfalto, garantizando un alto nivel de manejabilidad en carretera.</p>","
EL NEUMáTICO CON TACOS DE TRAIL ON/OFF PARA UNA AVENTURA SIN LíMITES
 
- La banda de rodadura agresiva se combina con fuertes innovaciones tecnológicas y proporciona tracción en tierra, estabilidad incluso a altas velocidades, ágil maniobrabilidad en carretera, confort y agarre en cualquier entorno y condición.
- Diseñado para aquellos que buscan un neumático de tacos agresivo sin renunciar al agarre, seguridad en mojado, elevado kilometraje, estabilidad y confort.
- Mayor anchura y contorno del neumático con una huella de pisada mayor para ofrecer una mejor estabilidad.
- Perfiles y estructuras de neumático Trail de asfalto, garantizando un alto nivel de manejabilidad en carretera.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE TR ON/OFF,46800,4600,600,600,130,70,120,Trail on-off,,17,Radial,Neumáticos de motocicleta y scooter,,58,H < 210 km/h,Mud and Snow,SCORPION RALLY STR,Delantero,TL - Tubeless,,https://api.mybihr.com/medias/9002144-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODg0NjF8aW1hZ2UvanBlZ3xhREE0TDJnNFppODRPVE0wTlRFMk5qSXhNelF5THprd01ESXhORFF0TVY4NE1EQlhlRGd3TUVnfDlhMWI4ZjAzZmYzNTZiODVlM2IwNzU1ZDM1ZWM5NjJhNzU1MTYxYTM5NWJkZTE0OTkwZjExNTc4ZWFlNDQ1OWM,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9005257,90001000,3988700,PIRELLI,PIREL TIRE MT 21 RALLYCROSS 80/90-21,Neumático PIRELLI MT 21 RALLYROSS (F) 80/90-21 M/C 48P M+S TT,102.25,84.50,56.62,8019227398878,11,4011400000,0,1,,,TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE TR ON/OFF,36992,3200,680,680,80,90,80,"Enduro, rally-raid",,21,X-Ply,Neumáticos de motocicleta y scooter,,48,P < 150 km/h,Mud and Snow,MT 21 RALLYCROSS,Delantero,TT - Para cámara,,https://api.mybihr.com/medias/9005257-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAzMDk4fGltYWdlL2pwZWd8YURCbUwyaGlZaTh4TmpRME5EZ3hOREE1T0RRMk1pODVNREExTWpVM0xURmZPREF3VjNnNE1EQkl8MmI5ZDU0ZDY0NGYxZWIzZmIzYWRiNjNjZGVjYjA2ZjBhMDMwNWE3YzE1M2M2YTllYzMyYTNlNTAyOTUxZWQ3MQ,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9005258,90001004,3990400,PIRELLI,PIREL TIRE MT 21 RALLYCROSS 90/90-21,Neumático PIRELLI MT 21 RALLYROSS (F) 90/90-21 M/C 54R M+S TT,120.40,99.50,66.67,8019227399042,16,4011400000,0,1,"<p>AL&Eacute;JATE DE LA CARRETERA Y LLEGA DONDE QUIERAS</p><p>&nbsp;</p><ul><li>Excelente estabilidad y precisi&oacute;n en virajes gracias a la rigidez de su carcasa.</li><li>Banda de rodadura optimizada para una utilizaci&oacute;n en tierra y asfalto, gravilla, todo-terreno y desierto.</li><li>Duraci&oacute;n en cualquier terreno y resistencia al uso gracias a su compuesto de goma especial para todo-terreno.</li></ul>","
ALÉJATE DE LA CARRETERA Y LLEGA DONDE QUIERAS
 Excelente estabilidad y precisión en virajes gracias a la rigidez de su carcasa.Banda de rodadura optimizada para una utilización en tierra y asfalto, gravilla, todo-terreno y desierto.Duración en cualquier terreno y resistencia al uso gracias a su compuesto de goma especial para todo-terreno.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE TR ON/OFF,50625,4000,750,750,90,90,90,"Enduro, rally-raid",,21,X-Ply,Neumáticos de motocicleta y scooter,,54,R < 170 km/h,Mud and Snow,MT 21 RALLYCROSS,Delantero,TT - Para cámara,,https://api.mybihr.com/medias/9005258-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAzMDk4fGltYWdlL2pwZWd8YUdJd0wyaGpPQzh4TmpRME5EZ3hORFE1TVRZM09DODVNREExTWpVNExURmZPREF3VjNnNE1EQkl8YTc0NTE3NDA4MjUzZmFjMGI5OGMxNTY0NzhhOTYzYTJjODVkNzA1OTg3MjliYjEwZDYwYzliMDE3N2RkNmFlNg,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9005259,90000999,3988400,PIRELLI,PIREL TIRE MT 21 RALLYCROSS 120/90-17,Neumático PIRELLI MT 21 RALLYROSS 120/90-17 M/C 64R M+S TT,173.64,143.50,96.15,8019227398847,0,4011400000,0,1,,,TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE TR ON/OFF,49152,5300,640,640,120,90,120,"Enduro, rally-raid",,17,X-Ply,Neumáticos de motocicleta y scooter,,64,R < 170 km/h,Mud and Snow,MT 21 RALLYCROSS,Trasero,TT - Para cámara,,https://api.mybihr.com/medias/9005259-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAzMDk4fGltYWdlL2pwZWd8YUROa0wyaGtOaTh4TmpRME5EZ3hORGc0TkRnNU5DODVNREExTWpVNUxURmZPREF3VjNnNE1EQkl8YjVhZDcwZDdhZTAxMzkwMWYzNDAxNzM4NTY1NWIyZjhmNWNiYzkwMTNlNDEyMjBhMDBlYWU3YjQwOGVmNTBhZg,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9006916,,4397100,PIRELLI,PIREL TIRE SCORPION RALLY STR 120/90-17,Neumático PIRELLI SCORPION RALLY STR 120/90-17 64H TL,179.69,148.50,99.50,8019227439717,0,4011400000,0,1,"<p><strong>EL NEUMÁTICO CON TACOS DE TRAIL ON/OFF PARA UNA AVENTURA SIN LÍMITES</strong></p><p><strong></strong>&nbsp;</p><p>- La banda de rodadura agresiva se combina con fuertes innovaciones tecnológicas y proporciona tracción en tierra, estabilidad incluso a altas velocidades, ágil maniobrabilidad en carretera, confort y agarre en cualquier entorno y condición.</p><p>- Diseñado para aquellos que buscan un neumático de tacos agresivo sin renunciar al agarre, seguridad en mojado, elevado kilometraje, estabilidad y confort.</p><p>- Mayor anchura y contorno del neumático con una huella de pisada mayor para ofrecer una mejor estabilidad.</p><p>- Perfiles y estructuras de neumático Trail de asfalto, garantizando un alto nivel de manejabilidad en carretera.</p>","
EL NEUMÁTICO CON TACOS DE TRAIL ON/OFF PARA UNA AVENTURA SIN LÍMITES
 
- La banda de rodadura agresiva se combina con fuertes innovaciones tecnológicas y proporciona tracción en tierra, estabilidad incluso a altas velocidades, ágil maniobrabilidad en carretera, confort y agarre en cualquier entorno y condición.
- Diseñado para aquellos que buscan un neumático de tacos agresivo sin renunciar al agarre, seguridad en mojado, elevado kilometraje, estabilidad y confort.
- Mayor anchura y contorno del neumático con una huella de pisada mayor para ofrecer una mejor estabilidad.
- Perfiles y estructuras de neumático Trail de asfalto, garantizando un alto nivel de manejabilidad en carretera.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE TR ON/OFF,51597,6140,630,630,130,90,120,Trail on-off,,17,X-Ply,Neumáticos de motocicleta y scooter,,64,H < 210 km/h,,SCORPION RALLY STR,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/800Wx800H-9006916-1.jpg?context=bWFzdGVyfHJvb3R8Mjc5NTIwfGltYWdlL2pwZWd8YUdVNUwyZ3pOeTgxTVRBeU5qQTBOalUxTURBME5pODRNREJYZURnd01FaGZPVEF3TmpreE5pMHhMbXB3Wnd8MzEwODkxOWMwNmRjMzAzOTA1OTRhMjgzNjA3N2JjODA5MDZkYWJmYTljN2I5YTgwNWNiYmViNzU2MDQzZDVkZA,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9006919,,4404500,PIRELLI,PIREL TIRE MT 21 RALLYCROSS 140/80-18,Neumático PIRELLI MT 21 RALLYCROSS 140/80-18 M/C 70R TT M+S,184.53,152.50,102.18,8019227440454,0,4011400000,0,1,"<p>ALÉJATE DE LA CARRETERA Y LLEGA DONDE QUIERAS</p>
<ul>
	<li>Excelente estabilidad y precisión en virajes gracias a la rigidez de su carcasa.</li>
	<li>Banda de rodadura optimizada para una utilización en tierra y asfalto, gravilla, todo-terreno y desierto.</li>
	<li>Duración en cualquier terreno y resistencia al uso gracias a su compuesto de goma especial para todo-terreno.</li>
</ul>
","
ALÉJATE DE LA CARRETERA Y LLEGA DONDE QUIERAS

	Excelente estabilidad y precisión en virajes gracias a la rigidez de su carcasa.
	Banda de rodadura optimizada para una utilización en tierra y asfalto, gravilla, todo-terreno y desierto.
	Duración en cualquier terreno y resistencia al uso gracias a su compuesto de goma especial para todo-terreno.

",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE TR ON/OFF,71415,7420,690,690,150,80,140,Trail on-off,,18,X-Ply,Neumáticos de motocicleta y scooter,,70,R < 170 km/h,Mud and Snow,MT 21 RALLYCROSS,Trasero,TT - Para cámara,,https://api.mybihr.com/medias/800Wx800H-9006919-1.jpg?context=bWFzdGVyfHJvb3R8MTAzMDkwfGltYWdlL2pwZWd8YURSa0wyZ3lOeTgxTVRBeU5qQTBNamN4TmpFNU1DODRNREJYZURnd01FaGZPVEF3TmpreE9TMHhMbXB3Wnd8NDdlMTIwNTI4YTEwMDZlMDZhZThjM2UwMzZmYzhiNjA3ZDlkOWEyNzFiMDEzODQ4MmMyNWEyMDBiOWEwNmNiNg,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9006918,,4399900,PIRELLI,PIREL TIRE SCORPION RALLY 140/80-18,Neumático PIRELLI SCORPION RALLY Race 140/80-18 M/C 70R M+S,242.00,200.00,134.00,8019227439991,1,4011400000,0,0,"<p>LA ELECCI&Oacute;N DE LOS CAMPEONES: ESPEC&Iacute;FICOS PARA LAS CARRERAS EN EL DESIERTO Y LOS RALLYES</p><p>&nbsp;</p><ul><li>Un proceso de fabricaci&oacute;n innovador capaz de producir un compuesto muy resistente, y con un alto rendimiento global incluso despu&eacute;s de un uso intensivo.</li><li>Los tacos de los neum&aacute;ticos delanteros est&aacute;n optimizados para una mejor estabilidad direccional a altas velocidades.</li><li>Alta tracci&oacute;n, incluso en las superficies m&aacute;s exigentes gracias a la geometr&iacute;a espec&iacute;fica y a la disposici&oacute;n de los bloques en el neum&aacute;tico trasero.</li><li>Innovadora estructura de la carcasa capaz de resistir altas velocidades y de garantizar una alta resistencia a la perforaci&oacute;n.</li></ul>","
LA ELECCIÓN DE LOS CAMPEONES: ESPECÍFICOS PARA LAS CARRERAS EN EL DESIERTO Y LOS RALLYES
 Un proceso de fabricación innovador capaz de producir un compuesto muy resistente, y con un alto rendimiento global incluso después de un uso intensivo.Los tacos de los neumáticos delanteros están optimizados para una mejor estabilidad direccional a altas velocidades.Alta tracción, incluso en las superficies más exigentes gracias a la geometría específica y a la disposición de los bloques en el neumático trasero.Innovadora estructura de la carcasa capaz de resistir altas velocidades y de garantizar una alta resistencia a la perforación.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE TR ON/OFF,67048,7860,680,680,145,80,140,"Enduro, rally-raid",,18,X-Ply,Neumáticos de motocicleta y scooter,,70,R < 170 km/h,Mud and Snow,SCORPION RALLY,Trasero,TT - Para cámara,,https://api.mybihr.com/medias/800Wx800H-9006918-1.jpg?context=bWFzdGVyfHJvb3R8NTI5NDd8aW1hZ2UvanBlZ3xhRFk1TDJnMU15ODFNVE0wTXpZMU5qVTRNekU1T0M4NE1EQlhlRGd3TUVoZk9UQXdOamt4T0MweExtcHdad3w4NjFkOGU0YWE2ZWIxOGE0YjE4ZDY5MTdkMDJlZDZiYmZiYTMwMTJkYzgwOTRiYzQ1YTJjZTA3OGZiMTkwMzc4,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9005885,9005885,4187300,PIRELLI,PIREL TIRE SCORPION RALLY 150/70R18,Neumático PIRELLI SCORPION RALLY 150/70 R 18 M/C 70R TL M+S,243.21,201.00,134.67,8019227418736,3,4011400000,0,1,"<p>LA ELECCI&Oacute;N DE LOS CAMPEONES: ESPEC&Iacute;FICOS PARA LAS CARRERAS EN EL DESIERTO Y LOS RALLYES</p><p>&nbsp;</p><ul><li>Un proceso de fabricaci&oacute;n innovador capaz de producir un compuesto muy resistente, y con un alto rendimiento global incluso despu&eacute;s de un uso intensivo.</li><li>Los tacos de los neum&aacute;ticos delanteros est&aacute;n optimizados para una mejor estabilidad direccional a altas velocidades.</li><li>Alta tracci&oacute;n, incluso en las superficies m&aacute;s exigentes gracias a la geometr&iacute;a espec&iacute;fica y a la disposici&oacute;n de los bloques en el neum&aacute;tico trasero.</li><li>Innovadora estructura de la carcasa capaz de resistir altas velocidades y de garantizar una alta resistencia a la perforaci&oacute;n.</li></ul>","
LA ELECCIÓN DE LOS CAMPEONES: ESPECÍFICOS PARA LAS CARRERAS EN EL DESIERTO Y LOS RALLYES
 Un proceso de fabricación innovador capaz de producir un compuesto muy resistente, y con un alto rendimiento global incluso después de un uso intensivo.Los tacos de los neumáticos delanteros están optimizados para una mejor estabilidad direccional a altas velocidades.Alta tracción, incluso en las superficies más exigentes gracias a la geometría específica y a la disposición de los bloques en el neumático trasero.Innovadora estructura de la carcasa capaz de resistir altas velocidades y de garantizar una alta resistencia a la perforación.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE TR ON/OFF,67335,7200,670,670,150,70,150,"Enduro, rally-raid",,18,Radial,Neumáticos de motocicleta y scooter,,70,R < 170 km/h,Mud and Snow,SCORPION RALLY,Trasero,TL - Tubeless,Mixto,https://api.mybihr.com/medias/800Wx800H-9005885-1.jpg?context=bWFzdGVyfHJvb3R8NjQ0OTJ8aW1hZ2UvanBlZ3xhR000TDJnME5TODFNVE0wTXpZMU5qRTRPVGs0TWk4NE1EQlhlRGd3TUVoZk9UQXdOVGc0TlMweExtcHdad3xjOTg0ZTFjZDUyYTc2ZGU1ZjJjMjlkMWM4MWMwN2Q4OWViZTFkZDNlMWJhNjEyNjMwNTIxZTFkZDUwMzQxZDUy,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9005886,9005886,3989100,PIRELLI,PIREL TIRE MT 21 RALLYCROSS 130/90-17,Neumático PIRELLI MT 21 RALLYROSS 130/90-17 M/C 68P TT M+S,168.80,139.50,93.47,8019227398915,3,4011400000,0,1,"<p>AL&Eacute;JATE DE LA CARRETERA Y LLEGA DONDE QUIERAS</p><p>&nbsp;</p><ul><li>Excelente estabilidad y precisi&oacute;n en virajes gracias a la rigidez de su carcasa.</li><li>Banda de rodadura optimizada para una utilizaci&oacute;n en tierra y asfalto, gravilla, todo-terreno y desierto.</li><li>Duraci&oacute;n en cualquier terreno y resistencia al uso gracias a su compuesto de goma especial para todo-terreno.</li></ul>","
ALÉJATE DE LA CARRETERA Y LLEGA DONDE QUIERAS
 Excelente estabilidad y precisión en virajes gracias a la rigidez de su carcasa.Banda de rodadura optimizada para una utilización en tierra y asfalto, gravilla, todo-terreno y desierto.Duración en cualquier terreno y resistencia al uso gracias a su compuesto de goma especial para todo-terreno.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE TR ON/OFF,65340,6180,660,660,150,90,130,"Enduro, rally-raid",,17,X-Ply,Neumáticos de motocicleta y scooter,,68,P < 150 km/h,Mud and Snow,MT 21 RALLYCROSS,Trasero,TT - Para cámara,,https://api.mybihr.com/medias/9005886-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDA3OTF8aW1hZ2UvanBlZ3xhR0UzTDJnMk1pOHhNakE0TlRNME9UWTBOak0yTmk4NU1EQTFPRGcyTFRGZk9EQXdWM2c0TURCSXwwMjI2NTk5ZWZmODJmMzM4YzMzMjhmZWVjMTU3Y2FjZGJmNGEwNDIwNzIzNDRlZWIyNTU2OTRlNjA4YmJhMDQ1,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9005883,9005883,4187200,PIRELLI,PIREL TIRE SCORPION RALLY 90/90-21,Neumático PIRELLI SCORPION RALLY (F) Wide knobs 90/90-21 M/C 54R TL M+S,184.53,152.50,102.18,8019227418729,2,4011400000,0,1,"<p>LA ELECCI&Oacute;N DE LOS CAMPEONES: ESPEC&Iacute;FICOS PARA LAS CARRERAS EN EL DESIERTO Y LOS RALLYES</p><p>&nbsp;</p><ul><li>Un proceso de fabricaci&oacute;n innovador capaz de producir un compuesto muy resistente, y con un alto rendimiento global incluso despu&eacute;s de un uso intensivo.</li><li>Los tacos de los neum&aacute;ticos delanteros est&aacute;n optimizados para una mejor estabilidad direccional a altas velocidades.</li><li>Alta tracci&oacute;n, incluso en las superficies m&aacute;s exigentes gracias a la geometr&iacute;a espec&iacute;fica y a la disposici&oacute;n de los bloques en el neum&aacute;tico trasero.</li><li>Innovadora estructura de la carcasa capaz de resistir altas velocidades y de garantizar una alta resistencia a la perforaci&oacute;n.</li></ul>","
LA ELECCIÓN DE LOS CAMPEONES: ESPECÍFICOS PARA LAS CARRERAS EN EL DESIERTO Y LOS RALLYES
 Un proceso de fabricación innovador capaz de producir un compuesto muy resistente, y con un alto rendimiento global incluso después de un uso intensivo.Los tacos de los neumáticos delanteros están optimizados para una mejor estabilidad direccional a altas velocidades.Alta tracción, incluso en las superficies más exigentes gracias a la geometría específica y a la disposición de los bloques en el neumático trasero.Innovadora estructura de la carcasa capaz de resistir altas velocidades y de garantizar una alta resistencia a la perforación.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE TR ON/OFF,49000,4420,700,700,100,90,90,"Enduro, rally-raid",,21,X-Ply,Neumáticos de motocicleta y scooter,,54,R < 170 km/h,Mud and Snow,SCORPION RALLY,Delantero,TL - Tubeless,Mixto,https://api.mybihr.com/medias/800Wx800H-9005883-1.jpg?context=bWFzdGVyfHJvb3R8NjQ0OTJ8aW1hZ2UvanBlZ3xhR1JrTDJneE15ODFNVE0wTXpZMU5UWXdNREUxT0M4NE1EQlhlRGd3TUVoZk9UQXdOVGc0TXkweExtcHdad3wxNWE0ZmJiZDIyNTFlZDNkNGI2YmUzZGRjNDU2NTEyZWNhYWU2YmUwNGZhN2ZmMzk2ZTU5YzNkYmU3MzgyZTY2,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
