PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura del neumático (perfil),Anchura,Anchura del neumático,Aro,Carcasa,Categoría de neumático,Color,Compuesto de neumático,Diámetro de la llanta,Estructura de neumático,Familia de neumáticos,Homologación,Índice de carga del neumático (IC),Índice de velocidad (CV),Longitud de Válvula,Marcajes,Modelo,Montaje,Posición,Sin cámara o tipo de cámara,Tecnología,Tierra,Tipo de válvula,Uso,Uso recomendado,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,Document1,Document2,DeliveryPlant
9005019,90300169,5-10952738,MITAS,MITAS TIRE SCYLLA V96 27.5X2.25,"Neumático Mitas Scylla V96 27,5x2,25 Plegable Tubeless Supra Textra Crx",39.00,32.23,32.23,8593375522489,8,4011500000,0,1,"<p><strong>Scylla TD V96 - MTB</strong></p><p> </p><ul><li>Adecuado para terreno medio/duro con una superficie compacta<br></li><li>Proveedor oficial de neumáticos ABSA CAPE EPIC<br></li><li>Opción ideal para pistas de Cross Country<br></li><li>Tecnología Textra: un tejido de goma extremadamente duradero con hilos de polímero de alta densidad que protegen toda la pared lateral y el área del talón. Sus excelentes características de elasticidad y su peso ligero mantienen las excelentes propiedades de conducción de los neumáticos Tubeless Supra. Textra aumenta drásticamente la resistencia contra cortes y abrasiones en las paredes laterales, aumentando la resistencia y durabilidad sin una adición significativa de peso. Los neumáticos Textra están diseñados principalmente para montar y competir en terrenos accidentados donde brindan una confianza superior y un rendimiento muy alto.<br> Si necesitas un neumático universal, no necesitas buscar más: SCYLLA TD (Top Design) es la elección adecuada para tí. La rápida banda de rodadura multiuso es adecuada para terrenos medio-duros con una superficie dura. En combinación con el doble compuesto, brinda un apoyo confiable mientras conduce con mucho agarre incluso en curvas muy cerradas. La altura y el posicionamiento óptimos de los tacos le brindan todo lo que necesita a la vez: baja resistencia a la rodadura, velocidad, tracción, gran aceleración y frenado. Una opción ideal para la mayoría de las pistas de Cross Country. . También es la elección de la mayoría de nuestros ciclistas élite en los circuitos de la Copa del Mundo.</li></ul>","
Scylla TD V96 - MTB
 Adecuado para terreno medio/duro con una superficie compactaProveedor oficial de neumáticos ABSA CAPE EPICOpción ideal para pistas de Cross CountryTecnología Textra: un tejido de goma extremadamente duradero con hilos de polímero de alta densidad que protegen toda la pared lateral y el área del talón. Sus excelentes características de elasticidad y su peso ligero mantienen las excelentes propiedades de conducción de los neumáticos Tubeless Supra. Textra aumenta drásticamente la resistencia contra cortes y abrasiones en las paredes laterales, aumentando la resistencia y durabilidad sin una adición significativa de peso. Los neumáticos Textra están diseñados principalmente para montar y competir en terrenos accidentados donde brindan una confianza superior y un rendimiento muy alto. Si necesitas un neumático universal, no necesitas buscar más: SCYLLA TD (Top Design) es la elección adecuada para tí. La rápida banda de rodadura multiuso es adecuada para terrenos medio-duros con una superficie dura. En combinación con el doble compuesto, brinda un apoyo confiable mientras conduce con mucho agarre incluso en curvas muy cerradas. La altura y el posicionamiento óptimos de los tacos le brindan todo lo que necesita a la vez: baja resistencia a la rodadura, velocidad, tracción, gran aceleración y frenado. Una opción ideal para la mayoría de las pistas de Cross Country. . También es la elección de la mayoría de nuestros ciclistas élite en los circuitos de la Copa del Mundo.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,4517,650,248,157,116,,,2.25,Plegable,Cubierta,,Negro,,27.5,,Neumáticos de bicicleta,,,,,,,Tubeless,,,,,,MTB,,https://api.mybihr.com/medias/9005019-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDk2OTh8aW1hZ2UvanBlZ3xhR0UyTDJoaFlTOHhNRGMzTVRJd05qZzVOelk1TkM4NU1EQTFNREU1TFRGZk9EQXdWM2c0TURCSXxhN2U3OWE1YTJhOWI4MmVjNTllOTAyMWJiNjVkOTE5NTU1ZmIxMzNhZWQ2M2JmNjU5NTAyYzVjNWNkYjIxYjgy,https://api.mybihr.com/medias/9005019-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc3NTF8aW1hZ2UvanBlZ3xhR1l5TDJobVppOHhNRGMzTVRJd056STVNRGt4TUM4NU1EQTFNREU1TFRKZk9EQXdWM2c0TURCSXxhYTYwZDUyYWI0NDRiZTY5NDBhMzM5MjZmZGFiOWRmNTA2NTQwODFlYzc2YzkxYjk0MzgxN2ZlMjA3NjhjNTU1,https://api.mybihr.com/medias/9005019-3-800Wx800H?context=bWFzdGVyfHJvb3R8NTEyMTl8aW1hZ2UvanBlZ3xhRGRtTDJobU1pOHhNRGMzTVRJd056WTROREV5Tmk4NU1EQTFNREU1TFROZk9EQXdWM2c0TURCSXxlNDViNjU0MWIwOThlZTUzNzAxNzMxZDAzOTA5MTMyZTBiNzhjNjA5NjE2YzRhZjg3ODYzYzEzNjk3NmQzNjIx,https://api.mybihr.com/medias/9005019-4-800Wx800H?context=bWFzdGVyfHJvb3R8MzYwMjF8aW1hZ2UvanBlZ3xhRFEyTDJnNVpDOHhNRGMzTVRJd09EQTNOek0wTWk4NU1EQTFNREU1TFRSZk9EQXdWM2c0TURCSXxjNDlkMDM3YTdkZmY2NmExMjRjYmUzMzMwNjFiNzgxOGQ2ZWYyZDEwYWNlNDNhNjVhYmYxNmFiZmE2MTFhZGNl,,https://static.bihr.pro/eBihr/Pictures/MITAS-pictures.zip,,,Spain Warehouse (Tires)
9005028,90300185,5-10967260,MITAS,"MITAS TIRE HYPERION R13 27.5X2,10","Neumático Mitas Hyperion R13 27,5x2,10 Plegable Tubeless Supra Textra CRX",45.00,37.19,37.19,8593375524933,12,4011500000,0,1,"<p><strong>Hyperion TD R13 - MTB</strong></p><p> </p><ul><li>Muy buen rendimiento y seguridad en condiciones exigentes.<br></li><li>Tecnología Textra.</li><li>Hyperion Top Design se inspiró en el exitoso neumático para barro Charybdis TD. Sacó lo mejor de él y aportó beneficios adicionales. Diseño de banda de rodadura ligeramente más profunda para un agarre adicional en terreno húmedo o blando, parte delantera de los tacos extendida para una mejor estabilidad en las curvas, y tres ranuras direccionales para aumentar la confianza en conducción sobre obstáculos sólidos. Todo esto se traduce en un mejor rendimiento y seguridad en condiciones exigentes.</li></ul>","
Hyperion TD R13 - MTB
 Muy buen rendimiento y seguridad en condiciones exigentes.Tecnología Textra.Hyperion Top Design se inspiró en el exitoso neumático para barro Charybdis TD. Sacó lo mejor de él y aportó beneficios adicionales. Diseño de banda de rodadura ligeramente más profunda para un agarre adicional en terreno húmedo o blando, parte delantera de los tacos extendida para una mejor estabilidad en las curvas, y tres ranuras direccionales para aumentar la confianza en conducción sobre obstáculos sólidos. Todo esto se traduce en un mejor rendimiento y seguridad en condiciones exigentes.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,4052,645,245,149,111,,,2.1,Plegable,Cubierta,,Negro,,27.5,,Neumáticos de bicicleta,,,,,,,Tubeless,,,,,,Ciudad & MTB & Trekking,,https://api.mybihr.com/medias/9005028-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM2MTR8aW1hZ2UvanBlZ3xhRGN4TDJnellpOHhNRGMzTVRJeE1qUXdNamN4T0M4NU1EQTFNREk0TFRGZk9EQXdWM2c0TURCSXw5ZjJlMGY3NzJmNzdlMzg2ODZjZDc1NmYwNTI1NjcxN2M0YWM4MjgwMWI3ZThjZmQ0ZGUyODUwZTIzYjdkY2Fj,,,,,https://static.bihr.pro/eBihr/Pictures/MITAS-pictures.zip,,,Spain Warehouse (Tires)
9005031,90300144,5-10967297-052,MITAS,MITAS TIRE ARROW R16 700X28C,Neumático MITAS Arrow R16 700x28c Plegable Racing Pro Weltex,29.00,23.97,11.95,8593375526586,10,4011500000,0,1,"Arrow R16 - Carretera
Construcción Racing Pro. Nivel élite.
- Diseñado para uso deportivo en todas las condiciones.
- Neumático ultraligero, con un peso de tan sólo 250 g
Neumático de carretera Arrow con tecnología Weltex +. TECNOLOGÍA DE PROTECCIÓN DEL TALÓN; Tejido de goma muy denso y extremadamente rígido colocado alrededor de todo el talón del neumático. Su excelente elasticidad con un peso casi insignificante aumenta varias veces la durabilidad del talón del neumático frente a pinchazos y abrasión de los bordes del talón, especialmente en el caso de las llantas de carbono. El neumático Arrow pesa solo 250gr. y está hecho de SMC (compuesto medio de sílice), que es una mezcla protectora especial activada con un aditivo de sílice. Con su baja resistencia a la rodadura, buenas propiedades de adherencia y larga vida útil, está diseñado para uso deportivo en todas las condiciones. Sus propiedades estables también permiten que destaque en condiciones de baja temperatura.","Arrow R16 - Carretera
Construcción Racing Pro. Nivel élite.
- Diseñado para uso deportivo en todas las condiciones.
- Neumático ultraligero, con un peso de tan sólo 250 g
Neumático de carretera Arrow con tecnología Weltex +. TECNOLOGÍA DE PROTECCIÓN DEL TALÓN; Tejido de goma muy denso y extremadamente rígido colocado alrededor de todo el talón del neumático. Su excelente elasticidad con un peso casi insignificante aumenta varias veces la durabilidad del talón del neumático frente a pinchazos y abrasión de los bordes del talón, especialmente en el caso de las llantas de carbono. El neumático Arrow pesa solo 250gr. y está hecho de SMC (compuesto medio de sílice), que es una mezcla protectora especial activada con un aditivo de sílice. Con su baja resistencia a la rodadura, buenas propiedades de adherencia y larga vida útil, está diseñado para uso deportivo en todas las condiciones. Sus propiedades estables también permiten que destaque en condiciones de baja temperatura.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,1755,276,235,83,90,,,28,Plegable,Cubierta,,Negro,,700,,Neumáticos de bicicleta,,,,,,,Para cámara,,,,,,Carretera & Triathlon,,https://api.mybihr.com/medias/800Wx800H-9005031-1.jpg?context=bWFzdGVyfHJvb3R8ODQ5MjF8aW1hZ2UvanBlZ3xhRGczTDJoaFl5OHlPVFkwT1RFek5EVXhPRE13TWk4NE1EQlhlRGd3TUVoZk9UQXdOVEF6TVMweExtcHdad3xlYjcxOWNkZTgwNTgyMjM5ZWUyNDMwMWMyOGRmYmZmMzQzMzIzMTY0MTcyYzA3OWRjMGE5NGJkM2VjNDI3ODEx,,,,,https://static.bihr.pro/eBihr/Pictures/MITAS-pictures.zip,,,Spain Warehouse (Tires)
9005022,90300173,5-10952755,MITAS,MITAS TIRE ZEFYROS R14 29X2.25,"Neumático Mitas Zefyros R14 29x2,25 Plegable Tubeless Supra Textra CRX",45.00,37.19,7.00,8593375522793,0,4011500000,0,1,"<p><strong>Zefyros TDi R14 - MTB</strong></p><p> </p><ul><li>Versión innovadora del Zefyros Top Design.<br></li><li>Desarrollado para una conducción más rápida en terrenos fáciles y compactos.<br></li><li>Tecnología Textra.<br> </li><li>Versión renovada del ZEFYROS Top Design. Diseño avanzado para un manejo aún mejor y una conducción más rápida en terrenos fáciles y compactos. Los tacos laterales más altos brindan más tracción y confianza en las curvas, lo que hace que el neumático sea más versátil sin perder nada de sus méritos originales.</li></ul>","
Zefyros TDi R14 - MTB
 Versión innovadora del Zefyros Top Design.Desarrollado para una conducción más rápida en terrenos fáciles y compactos.Tecnología Textra. Versión renovada del ZEFYROS Top Design. Diseño avanzado para un manejo aún mejor y una conducción más rápida en terrenos fáciles y compactos. Los tacos laterales más altos brindan más tracción y confianza en las curvas, lo que hace que el neumático sea más versátil sin perder nada de sus méritos originales.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,5369,682,260,175,118,,,2.25,Plegable,Cubierta,,Negro,,29,,Neumáticos de bicicleta,,,,,,,Tubeless,,,,,,MTB,,https://api.mybihr.com/medias/9005022-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzcyNDJ8aW1hZ2UvanBlZ3xhR013TDJobE15OHhNRGMzTVRJeE1EQTBNelF5TWk4NU1EQTFNREl5TFRGZk9EQXdWM2c0TURCSXxlOTgyYTQyOWU3ZTVlMmY4NDk1NGM0ZTZhOTA5MTBmYWJiYmY3ODU3YjE4NWI4ZDA5NTNkYzIyOTk4NTM0MjEx,,,,,https://static.bihr.pro/eBihr/Pictures/MITAS-pictures.zip,,,Spain Warehouse (Tires)
9005021,90300170,5-10952740,MITAS,MITAS TIRE ZEFYROS R14 27.5X2.25,"Neumático Mitas Zefyros R14 27,5x2,25 Plegable Tubeless Supra Textra CRX",45.00,37.19,8.68,8593375522502,43,4011500000,0,1,"<p><strong>Zefyros TDi R14 - MTB</strong></p><p> </p><ul><li>Versión innovadora del Zefyros Top Design.<br></li><li>Desarrollado para una conducción más rápida en terrenos fáciles y compactos.<br></li><li>Tecnología Textra.<br> </li><li>Versión renovada del ZEFYROS Top Design. Diseño avanzado para un manejo aún mejor y una conducción más rápida en terrenos fáciles y compactos. Los tacos laterales más altos brindan más tracción y confianza en las curvas, lo que hace que el neumático sea más versátil sin perder nada de sus méritos originales.</li></ul>","
Zefyros TDi R14 - MTB
 Versión innovadora del Zefyros Top Design.Desarrollado para una conducción más rápida en terrenos fáciles y compactos.Tecnología Textra. Versión renovada del ZEFYROS Top Design. Diseño avanzado para un manejo aún mejor y una conducción más rápida en terrenos fáciles y compactos. Los tacos laterales más altos brindan más tracción y confianza en las curvas, lo que hace que el neumático sea más versátil sin perder nada de sus méritos originales.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,4567,643,236,164,118,,,2.25,Plegable,Cubierta,,Negro,,27.5,,Neumáticos de bicicleta,,,,,,,Tubeless,,,,,,MTB,,https://api.mybihr.com/medias/9005021-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzcyNDJ8aW1hZ2UvanBlZ3xhRE5sTDJneFppOHhNRGMzTVRJd09UWTFNREl3Tmk4NU1EQTFNREl4TFRGZk9EQXdWM2c0TURCSXw2MzdiOGNlOTkyZDdmYzE2YzFhYTg1NTg0YTQ3NzVhNzc1ZWYyOWYxMzk2YjhiM2ZkMjAwY2IyZGUwMTI3M2Rj,,,,,https://static.bihr.pro/eBihr/Pictures/MITAS-pictures.zip,,,Spain Warehouse (Tires)
9005013,90300150,5-10951841,MITAS,MITAS TIRE WALRUS V41 18X1.75X2,"Neumático Mitas Walrus V41 18x1,75x2 Rígido Pre Classic",7.99,6.60,6.60,8593375508773,0,4011500000,0,1,"<p><strong>Walrus V41 - Ciudad / Trekking / MTB</strong></p><p> </p><ul><li>Baja resistencia a la rodadura.</li><li>Buenas características de conducción en carreteras mojadas</li><li>Walrus es una opción de confianza para el ciclismo de montaña junior, pero también para bicicletas de ciudad o conducción en ciudad con cualquier tipo de  bicicleta. Su menor resistencia a la rodadura y sus buenas características de conducción en carreteras mojadas hacen que el Mitas Walrus se sienta en casa en buenas carreteras y terrenos menos exigentes.</li></ul>","
Walrus V41 - Ciudad / Trekking / MTB
 Baja resistencia a la rodadura.Buenas características de conducción en carreteras mojadasWalrus es una opción de confianza para el ciclismo de montaña junior, pero también para bicicletas de ciudad o conducción en ciudad con cualquier tipo de  bicicleta. Su menor resistencia a la rodadura y sus buenas características de conducción en carreteras mojadas hacen que el Mitas Walrus se sienta en casa en buenas carreteras y terrenos menos exigentes.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,8464,560,460,460,40,,,1.75,Rígido,Cubierta,,Negro,,18,,Neumáticos de bicicleta,,,,,,,Para cámara,,,,,,Infantil,,https://api.mybihr.com/medias/9005013-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk3NTh8aW1hZ2UvanBlZ3xhRFUwTDJnelpTOHhNRGMzTVRJd05ESXhNRGN4T0M4NU1EQTFNREV6TFRGZk9EQXdWM2c0TURCSXxhZjYzOWFmNzlkMDVhZmZhMzEzMDI0ZmNjNjI0YjgwNjQ3MDhlZGZiMmI1NjlmM2I5ZWE1NzgwYzcwOGU5MWJm,,,,,https://static.bihr.pro/eBihr/Pictures/MITAS-pictures.zip,,,Spain Warehouse (Tires)
9005316,90300209,5-10952486,MITAS,"MITAS TIRE CHEETAH R15 29X2,10","Neumático Mitas CHEETAH R15 29X2,10",12.50,10.33,10.33,8593375536486,92,4011500000,0,1,"<p><strong>Cheetah R15 - MTB</strong><br></p><p> </p><ul><li>Diseñado para circular en terrenos accidentados con suelo duro.</li><li>Gracias a su banda de rodadura con tacos de bajo perfil, Cheetah es la opción favorita para aquellos que disfrutan de la conducción en terrenos accidentados con terreno duro.</li></ul>","
Cheetah R15 - MTB
 Diseñado para circular en terrenos accidentados con suelo duro.Gracias a su banda de rodadura con tacos de bajo perfil, Cheetah es la opción favorita para aquellos que disfrutan de la conducción en terrenos accidentados con terreno duro.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,25920,1110,720,720,50,,,2.1,Rígido,Cubierta,,Negro,,29,,Neumáticos de bicicleta,,,,,,,Para cámara,,,,,,Ciudad & MTB & Trekking,,https://api.mybihr.com/medias/9005316-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjcwMDd8aW1hZ2UvanBlZ3xhR0pqTDJobVpTOHhNRGMzTVRJek5qRXlOamMxTUM4NU1EQTFNekUyTFRGZk9EQXdWM2c0TURCSXwwMzBmNjNkZWYzMjI2NWM0YjhlNmJiOWFiYWMyZGQ3ZTQ3NzQyNTQ5MjVkZWYyODJjN2E5MDEwNzZjZDViYjQ5,,,,,https://static.bihr.pro/eBihr/Pictures/MITAS-pictures.zip,,,Spain Warehouse (Tires)
9004978,99900029,5-10332000-000,MITAS,MITAS KIT TUBELESS SUPRA 27.5,Kit Conversión Tubeless Mitas Supra 27.5'',22.51,18.60,18.60,8593375436847,0,8714999089,0,1,"<p>Kit para conversi&oacute;n de neum&aacute;tico de c&aacute;mara a tubeless. R&aacute;pido y f&aacute;cil de usar, todo en 1.&nbsp;S&oacute;lo apto para llantas de 17-20 mm de ancho</p>
<p>Contiene todo lo necesario para tubelizar 1 bicicleta de 27.5&quot;:</p>
<ul>
	<li>1 bote de l&iacute;quido sellante tubeless Mitas 150ml Eco Friendly</li>
	<li>Rollo de cinta adhesiva tubeless y 2 fondos de llanta tubeless</li>
	<li>V&aacute;lvulas tubeless</li>
	<li>Accesorios necesarios</li>
</ul>
","
Kit para conversión de neumático de cámara a tubeless. Rápido y fácil de usar, todo en 1. Sólo apto para llantas de 17-20 mm de ancho

Contiene todo lo necesario para tubelizar 1 bicicleta de 27.5"":

	1 bote de líquido sellante tubeless Mitas 150ml Eco Friendly
	Rollo de cinta adhesiva tubeless y 2 fondos de llanta tubeless
	Válvulas tubeless
	Accesorios necesarios

",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,1019,350,177,101,57,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-9004978-1.jpg?context=bWFzdGVyfHJvb3R8MjQzNDcxfGltYWdlL2pwZWd8YUdFMEwyZzFNeTh5T1RZMU1qRTJNVFUyTURZd05pODRNREJYZURnd01FaGZPVEF3TkRrM09DMHhMbXB3Wnd8NDBkOTFkZTZiNzY4OTM2YzIzMWZkMWZiNGU1MTM1OTQ3ZDk2NTU4MjJkYzc3NzE4ZjA4ZGQ2YjFhOTFmNzFjYg,,,,,https://static.bihr.pro/eBihr/Pictures/MITAS-pictures.zip,,,Spain Warehouse (Parts)
9005000,90800022,5-10340184,MITAS,MITAS TUBE 29X1.75-2.50 FV47 PREST,"Cámara de bici MITAS 29x1,75-2,50 FV47 Válvula Fina 47mm Presta",4.50,3.72,3.72,8593375449038,1194,4013200000,0,1,"<p><strong>Cámara Mitas clásica</strong></p><ul><li>Cámara de butilo estándar<br></li><li>Espesor de 0,9 mm<br></li><li>Válvula: Fina (Presta)</li></ul>","
Cámara Mitas clásicaCámara de butilo estándarEspesor de 0,9 mmVálvula: Fina (Presta)",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,542,243,139,78,50,,1.75 - 2.5,,,,,,,29,,,,,,,,,,,,,,,,Ciudad & E-Bike & MTB & Trekking/Touring,https://api.mybihr.com/medias/9005000-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUwMjF8aW1hZ2UvanBlZ3xhRGt4TDJnNFlpOHhNRGMzTVRJd01UUTFPREl3Tmk4NU1EQTFNREF3TFRGZk9EQXdWM2c0TURCSXxhMWU3YTIxZmMwMmIxMDIwNDczYjJjODUyNDZiMTMxZDBlMWMxZmQ5MWUxZjAwNTA4YjdmMTE4MjAxYjcwMGJk,,,,,https://static.bihr.pro/eBihr/Pictures/MITAS-pictures.zip,,,Spain Warehouse (Tires)
9004999,90800020,5-10340180,MITAS,MITAS TUBE 29X1.75-2.50 AV40 SCHR,"Cámara de bici MITAS 29x1,75-2,50 AV40 Válvula Gruesa Schrader",3.99,3.30,3.30,8593375448963,0,4013200000,0,1,"<p><strong>Cámara Mitas clásica</strong></p><p> </p><ul><li>Cámara de butilo estándar<br></li><li>Espesor de 0,9 mm</li><li>Válvula: Gruesa (Schrader)</li></ul>","
Cámara Mitas clásica
 Cámara de butilo estándarEspesor de 0,9 mmVálvula: Gruesa (Schrader)",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,530,223,136,78,50,,1.75 - 2.5,,,,,,,29,,,,,,,,,,,,,,,,Ciudad & E-Bike & MTB & Trekking/Touring,https://api.mybihr.com/medias/9004999-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUwMjF8aW1hZ2UvanBlZ3xhRFZtTDJneFpDOHhNRGMzTVRNNU16Z3dOak0yTmk4NU1EQTBPVGs1TFRGZk9EQXdWM2c0TURCSXw4ZDMzODVjMWUwMzc2ODdhMTJhODJmYjRkNTQyYjAzNzNjMWNmNTIzOWNhNDdlZjgyYzM3MWE1M2NiY2I2MGVk,,,,,https://static.bihr.pro/eBihr/Pictures/MITAS-pictures.zip,,,Spain Warehouse (Tires)
9005043,90300160,5-10967379,MITAS,MITAS TIRE ELECTRON R21 28X1.75,"Neumático Mitas Electron R21 28x1,75 Rígido Classic E-Bike Anti Pinchazos + Reflex",19.99,16.52,6.75,8593375533720,133,4011500000,0,1,"<p><strong>Electron R21 - E-Bike</strong></p><p> </p><ul><li>Diseñado específicamente para bicicletas eléctricas urbanas.<br></li><li>Construcción clásica, 22 TPI<br></li><li>Tecnología E-APS, sistema antipinchazos especial para E-Bikes.</li><li>Tejido de goma de aro a aro extremadamente duradero<br></li><li>Talón de alambre de acero trenzado (2x2)<br></li><li>Cinturón de goma antipinchazos (1,5 mm)</li><li>Franja reflectante<br></li><li>Patrón de neumático diseñado específicamente para bicicletas eléctricas urbanas que proporciona una mayor tracción en los laterales brindando un mejor agarre en curva. La tecnología E-APS aplicada aumenta la resistencia a los pinchazos, la comodidad de conducción y garantiza la seguridad en condiciones de visibilidad reducida. El neumático está certificado para bicicletas eléctricas de hasta 50 km/h (Certificación europea EHK75).</li></ul>","
Electron R21 - E-Bike
 Diseñado específicamente para bicicletas eléctricas urbanas.Construcción clásica, 22 TPITecnología E-APS, sistema antipinchazos especial para E-Bikes.Tejido de goma de aro a aro extremadamente duraderoTalón de alambre de acero trenzado (2x2)Cinturón de goma antipinchazos (1,5 mm)Franja reflectantePatrón de neumático diseñado específicamente para bicicletas eléctricas urbanas que proporciona una mayor tracción en los laterales brindando un mejor agarre en curva. La tecnología E-APS aplicada aumenta la resistencia a los pinchazos, la comodidad de conducción y garantiza la seguridad en condiciones de visibilidad reducida. El neumático está certificado para bicicletas eléctricas de hasta 50 km/h (Certificación europea EHK75).",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,25205,980,710,710,50,,,1.75,Rígido,Cubierta,,Negro,,28,,Neumáticos de bicicleta,,,,,,,Para cámara,,,,,,Ciudad & E-Bike,,https://api.mybihr.com/medias/9005043-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg3Mjl8aW1hZ2UvanBlZ3xhRFZoTDJobU1TOHhNRGMzTVRJeU16QTROVEE0Tmk4NU1EQTFNRFF6TFRGZk9EQXdWM2c0TURCSXxlMTAyMzBjYmM2M2RmZWY3OGY3ZmE5ZjdjMTkyNmIxNGNkZjBkOTNhNTk5ZWU1NDQwN2MxZmVkZTcwYmFlZTMx,,,,,https://static.bihr.pro/eBihr/Pictures/MITAS-pictures.zip,,,Spain Warehouse (Tires)
9005036,90300177,5-10967338,MITAS,MITAS TIRE COMFORT V57 12 1/2X1.75X2-1/4,"Neumático Mitas Comfort V57 12 1/2x1,75x2-1/4 Rígido Pre Classic",8.49,7.02,7.02,8593375532556,17,4011500000,0,1,"<p><strong>Comfort V57 - Niño / Carricoches / Silletas / Remolques</strong></p><p><br> El dibujo suave de la banda de rodadura hace que el neumático sea adecuado para su uso en bicicleta de niño de 12"" sobre carreteras o superficies pavimentadas. El neumático se puede utilizar además para carricoches, silletas y remolques.</p>","
Comfort V57 - Niño / Carricoches / Silletas / Remolques
 El dibujo suave de la banda de rodadura hace que el neumático sea adecuado para su uso en bicicleta de niño de 12"" sobre carreteras o superficies pavimentadas. El neumático se puede utilizar además para carricoches, silletas y remolques.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,4500,360,300,300,50,,,1.75,Rígido,Cubierta,,Negro,,12,,Neumáticos de bicicleta,,,,,,,Para cámara,,,,,,Infantil,,https://api.mybihr.com/medias/9005036-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQwODZ8aW1hZ2UvanBlZ3xhRFV6TDJnNU55OHhNRGMzTVRJeE5qTXpORGczT0M4NU1EQTFNRE0yTFRGZk9EQXdWM2c0TURCSXxiNmVmYzJkODJjNWI0ZWNjNmZhZGQyMmQzMGQ1NjRlYjlkOGEzZWZiYzc1Yjc2YWRmN2U3NzljMDE5YWM0ZTFi,,,,,https://static.bihr.pro/eBihr/Pictures/MITAS-pictures.zip,,,Spain Warehouse (Tires)
9005317,90300203,5-10952485,MITAS,"MITAS TIRE TOMCAT R12 29X2,10","Neumático Mitas TOMCAT R12 29X2,10",12.50,10.33,10.33,8593375536479,35,4011500000,0,1,<p><strong>MTB</strong></p><p> </p><ul><li>Opción popular para aquellos que disfrutan de la conducción en terrenos complicados con terreno duro</li><li>Buena autolimpieza en condiciones exigentes</li><li>Tomcat tiene un dibujo grueso de la banda de rodadura y es una opción popular para quienes disfrutan de la conducción en terrenos complicados con terreno duro. La geometría de la banda de rodadura está diseñada para una buena autolimpieza en condiciones exigentes.</li></ul>,"
MTB
 Opción popular para aquellos que disfrutan de la conducción en terrenos complicados con terreno duroBuena autolimpieza en condiciones exigentesTomcat tiene un dibujo grueso de la banda de rodadura y es una opción popular para quienes disfrutan de la conducción en terrenos complicados con terreno duro. La geometría de la banda de rodadura está diseñada para una buena autolimpieza en condiciones exigentes.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,25920,1110,720,720,50,,,2.1,Rígido,Cubierta,,Negro,,29,,Neumáticos de bicicleta,,,,,,,Para cámara,,,,,,Ciudad & MTB & Trekking,,https://api.mybihr.com/medias/9005317-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjQ5MTl8aW1hZ2UvanBlZ3xhREpsTDJobU1TOHhNRGMzTVRJek5qVXhPVGsyTmk4NU1EQTFNekUzTFRGZk9EQXdWM2c0TURCSXw1OTZhOTRmYmI2NjhhNzA3ZDA2ZGMzZmIyNmZmYTM3NDU5YjAwYWYyNzE2YjE3ZGVkOTc0ZTkxYWZiZWM5MDAy,,,,,https://static.bihr.pro/eBihr/Pictures/MITAS-pictures.zip,,,Spain Warehouse (Tires)
