PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Men Pants Size,V-Tamaño,V-Youth Pants Size,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Colección,Color,Talla,Talla de EE. UU.,Picture1,Picture2,AllPicturesZIP,Document1,DeliveryPlant
8008077021,,2250081-604-L,SEVEN MX,"SEVEN JERSEY VOX APERTURE, NRE, L",Camiseta SEVEN Vox Aperture - Rojo flúor,39.95,33.02,14.86,190490060520,3,6110309100,0,1,"<p><strong>INGENIER&Iacute;A AVANZADA PARA AJUSTE Y FUNCIONALIDAD.</strong></p>
<ul>
<li>Cuello minimalista de perfil bajo.</li>
<li>Manga ragl&aacute;n para facilitar el movimiento.</li>
<li>Ajuste atl&eacute;tico a medida para reducir el apelmazamiento.</li>
<li>El material de poli&eacute;ster suave que absorbe la humedad te mantiene fresco y seco.</li>
</ul>","
INGENIERÍA AVANZADA PARA AJUSTE Y FUNCIONALIDAD.

Cuello minimalista de perfil bajo.
Manga raglán para facilitar el movimiento.
Ajuste atlético a medida para reducir el apelmazamiento.
El material de poliéster suave que absorbe la humedad te mantiene fresco y seco.
",RIDER GEAR,APPAREL,APPAREL JERSEY,Rojo flúor,,L,,1662,152,324,285,18,2024,Negro & Rojo,L,,https://api.mybihr.com/medias/800Wx800H-8008077021-1.jpg?context=bWFzdGVyfHJvb3R8MTI4NDU3fGltYWdlL2pwZWd8YURkaUwyZzFZUzgwTkRnek5UUTVOVGN6T1RReU1pODRNREJYZURnd01FaGZPREF3T0RBM056QXlNUzB4TG1wd1p3fDNhZWU4MWVkYjI5NjUxM2I2YTk1NTFiMDQyNGNjMDM4MzljOThkYjU5ZThkNzE5M2YyYzBjYjcxOTdjZDkxZGM,https://api.mybihr.com/medias/800Wx800H-8008077021-2.jpg?context=bWFzdGVyfHJvb3R8MTA3NjM0fGltYWdlL2pwZWd8YURKbUwyZ3dOUzgwTkRnek5UUTVOakV6TWpZek9DODRNREJYZURnd01FaGZPREF3T0RBM056QXlNUzB5TG1wd1p3fDkyZmI3OTA2ZDJmMWE2ODIzYWRjMGQzNzBmZGIyMGE5YmY5ZTViYzM0ZWVlYjA0OTJmZjAzYTVlOGYzZDVmOTI,https://static.bihr.pro/eBihr/Pictures/SEVEN_MX-pictures.zip,,Spain Warehouse (Parts)
8008077010,,2250081-740-XL,SEVEN MX,"SEVEN JERSEY VOX APERTURE, BLU, XL",Camiseta SEVEN Vox Aperture - Amarillo flúor / Azul,39.95,33.02,14.86,190490060933,3,6110309100,0,1,"<p><strong>INGENIER&Iacute;A AVANZADA PARA AJUSTE Y FUNCIONALIDAD.</strong></p>
<ul>
<li>Cuello minimalista de perfil bajo.</li>
<li>Manga ragl&aacute;n para facilitar el movimiento.</li>
<li>Ajuste atl&eacute;tico a medida para reducir el apelmazamiento.</li>
<li>El material de poli&eacute;ster suave que absorbe la humedad te mantiene fresco y seco.</li>
</ul>","
INGENIERÍA AVANZADA PARA AJUSTE Y FUNCIONALIDAD.

Cuello minimalista de perfil bajo.
Manga raglán para facilitar el movimiento.
Ajuste atlético a medida para reducir el apelmazamiento.
El material de poliéster suave que absorbe la humedad te mantiene fresco y seco.
",RIDER GEAR,APPAREL,APPAREL JERSEY,Azul,,XL,,1662,152,324,285,18,2024,Amarillo neón & Azul,XL,,https://api.mybihr.com/medias/800Wx800H-8008077010-1.jpg?context=bWFzdGVyfHJvb3R8MTU3MDQ2fGltYWdlL2pwZWd8YURRekwyaGtOUzgwTkRnek5UUTROakV3TlRZek1DODRNREJYZURnd01FaGZPREF3T0RBM056QXhNQzB4TG1wd1p3fGQwYTA0NjNjOGQzNTExN2QwMGYyMjM1YmZhZTM2NWRhNDNjNGVkY2Q5ODAxNjAyZGI0YTI1M2UzMWU2ZWQ4YTI,https://api.mybihr.com/medias/800Wx800H-8008077010-2.jpg?context=bWFzdGVyfHJvb3R8MTI5NDI0fGltYWdlL2pwZWd8YURBMkwyaGpZUzgwTkRnek5UUTROalE1T0RnME5pODRNREJYZURnd01FaGZPREF3T0RBM056QXhNQzB5TG1wd1p3fDE0YzQ2MTY5ODc0MGQ4ODIwZTkwNDkyNWQ0ODE3NmY0MjFlYTAxMTUxZjkyYWYwYjQ4ZTMzZWIxMWY1NzgxYmM,https://static.bihr.pro/eBihr/Pictures/SEVEN_MX-pictures.zip,,Spain Warehouse (Parts)
8008077020,,2250081-604-M,SEVEN MX,"SEVEN JERSEY VOX APERTURE, NRE, M",Camiseta SEVEN Vox Aperture - Rojo flúor,39.95,33.02,14.86,190490060513,3,6110309100,0,1,"<p><strong>INGENIER&Iacute;A AVANZADA PARA AJUSTE Y FUNCIONALIDAD.</strong></p>
<ul>
<li>Cuello minimalista de perfil bajo.</li>
<li>Manga ragl&aacute;n para facilitar el movimiento.</li>
<li>Ajuste atl&eacute;tico a medida para reducir el apelmazamiento.</li>
<li>El material de poli&eacute;ster suave que absorbe la humedad te mantiene fresco y seco.</li>
</ul>","
INGENIERÍA AVANZADA PARA AJUSTE Y FUNCIONALIDAD.

Cuello minimalista de perfil bajo.
Manga raglán para facilitar el movimiento.
Ajuste atlético a medida para reducir el apelmazamiento.
El material de poliéster suave que absorbe la humedad te mantiene fresco y seco.
",RIDER GEAR,APPAREL,APPAREL JERSEY,Rojo flúor,,M,,1662,152,324,285,18,2024,Negro & Rojo,M,,https://api.mybihr.com/medias/800Wx800H-8008077020-1.jpg?context=bWFzdGVyfHJvb3R8MTI4NDU3fGltYWdlL2pwZWd8YURReUwyaGlaQzgwTkRnek5UUTVORGsxTWprNU1DODRNREJYZURnd01FaGZPREF3T0RBM056QXlNQzB4TG1wd1p3fDdhODdmNWNjM2Y4ZmIzYWVmNzhmNzJlN2Y2YmExNDg2MWQ4MjYzNDZlOGM5MTRlMzhjMTkxYmVlYzcwYzcxM2M,https://api.mybihr.com/medias/800Wx800H-8008077020-2.jpg?context=bWFzdGVyfHJvb3R8MTA3NjM0fGltYWdlL2pwZWd8YURBNEwyZzJPQzgwTkRnek5UUTVOVE0wTmpJd05pODRNREJYZURnd01FaGZPREF3T0RBM056QXlNQzB5TG1wd1p3fDkyZjY1ZmFmMDQxMTBkNTc0MGNjZDQ2YjlmYWE4OGQzZTJiNjg5NTZjYTk0NmMwM2RhZmNlMmFkNzAyNWZjNmU,https://static.bihr.pro/eBihr/Pictures/SEVEN_MX-pictures.zip,,Spain Warehouse (Parts)
8008077024,,2250081-604-3XL,SEVEN MX,"SEVEN JERSEY VOX APERTURE, NRE, 3XL",Camiseta SEVEN Vox Aperture - Rojo flúor,39.95,33.02,14.86,190490060551,3,6110309100,0,1,"<p><strong>INGENIER&Iacute;A AVANZADA PARA AJUSTE Y FUNCIONALIDAD.</strong></p>
<ul>
<li>Cuello minimalista de perfil bajo.</li>
<li>Manga ragl&aacute;n para facilitar el movimiento.</li>
<li>Ajuste atl&eacute;tico a medida para reducir el apelmazamiento.</li>
<li>El material de poli&eacute;ster suave que absorbe la humedad te mantiene fresco y seco.</li>
</ul>","
INGENIERÍA AVANZADA PARA AJUSTE Y FUNCIONALIDAD.

Cuello minimalista de perfil bajo.
Manga raglán para facilitar el movimiento.
Ajuste atlético a medida para reducir el apelmazamiento.
El material de poliéster suave que absorbe la humedad te mantiene fresco y seco.
",RIDER GEAR,APPAREL,APPAREL JERSEY,Rojo flúor,,3XL,,1662,152,324,285,18,2024,Negro & Rojo,XXXL,,https://api.mybihr.com/medias/800Wx800H-8008077024-1.jpg?context=bWFzdGVyfHJvb3R8MTI4NDU3fGltYWdlL2pwZWd8YUdGbEwyaGpZaTgwTkRnek5UUTVPREE1T0RjeE9DODRNREJYZURnd01FaGZPREF3T0RBM056QXlOQzB4TG1wd1p3fDdmNzQwOGJhZTNhYmIwODU3ZDFhMmE3YjVkZTFmZWI5ZTAxMjRlZmI5MjkwZGIzYWI2NWMwM2IwNjY3OTQ3N2M,https://api.mybihr.com/medias/800Wx800H-8008077024-2.jpg?context=bWFzdGVyfHJvb3R8MTA3NjM0fGltYWdlL2pwZWd8YURSbEwyaGtPUzgwTkRnek5UUTVPRFE1TVRrek5DODRNREJYZURnd01FaGZPREF3T0RBM056QXlOQzB5TG1wd1p3fGRmMTQ4MjFkYTdjMzY0NWU4NjhiNzA5NTFmYmNlOGE0YmJlM2JhOTNlZTBjMDUzZjM4MzVjNTBhZWRjNGM3ZWU,https://static.bihr.pro/eBihr/Pictures/SEVEN_MX-pictures.zip,,Spain Warehouse (Parts)
8008077014,,2250081-614-M,SEVEN MX,"SEVEN JERSEY VOX APERTURE, NVY, M",Camiseta SEVEN Vox Aperture - Rojo / Navy,39.95,33.02,14.86,190490060650,4,6110309100,0,1,"<p><strong>INGENIER&Iacute;A AVANZADA PARA AJUSTE Y FUNCIONALIDAD.</strong></p>
<ul>
<li>Cuello minimalista de perfil bajo.</li>
<li>Manga ragl&aacute;n para facilitar el movimiento.</li>
<li>Ajuste atl&eacute;tico a medida para reducir el apelmazamiento.</li>
<li>El material de poli&eacute;ster suave que absorbe la humedad te mantiene fresco y seco.</li>
</ul>","
INGENIERÍA AVANZADA PARA AJUSTE Y FUNCIONALIDAD.

Cuello minimalista de perfil bajo.
Manga raglán para facilitar el movimiento.
Ajuste atlético a medida para reducir el apelmazamiento.
El material de poliéster suave que absorbe la humedad te mantiene fresco y seco.
",RIDER GEAR,APPAREL,APPAREL JERSEY,Navy,,M,,1662,152,324,285,18,2024,Azul & Rojo,M,,https://api.mybihr.com/medias/800Wx800H-8008077014-1.jpg?context=bWFzdGVyfHJvb3R8MTU0NjYwfGltYWdlL2pwZWd8YURFMEwyZzJZeTgwTkRnek5UUTRPVEkxTVRNMU9DODRNREJYZURnd01FaGZPREF3T0RBM056QXhOQzB4TG1wd1p3fGEyOTA3Mjc1ZjZjYzliY2U5OTQwYmY5Y2EyZWJhYWRlYjZlOTBlODFmNTRiYmE5MTVkNTVhMjFhMjA4NTlmNjU,https://api.mybihr.com/medias/800Wx800H-8008077014-2.jpg?context=bWFzdGVyfHJvb3R8MTE4NDI4fGltYWdlL2pwZWd8YUdFeEwyZzNPUzgwTkRnek5UUTRPVFkwTkRVM05DODRNREJYZURnd01FaGZPREF3T0RBM056QXhOQzB5TG1wd1p3fDUwZWYxNTRkNTBlM2FlNTMzYzdlOWQyZDY1Y2FkNWZjMDQwMjQ3NjJkZWQzYzMxOWY0OTJmZWIxNDkyZTFjNjg,https://static.bihr.pro/eBihr/Pictures/SEVEN_MX-pictures.zip,,Spain Warehouse (Parts)
8008077012,,2250081-740-3XL,SEVEN MX,"SEVEN JERSEY VOX APERTURE, BLU, 3XL",Camiseta SEVEN Vox Aperture - Amarillo flúor / Azul,39.95,33.02,14.86,190490060957,1,6110309100,0,1,"<p><strong>INGENIER&Iacute;A AVANZADA PARA AJUSTE Y FUNCIONALIDAD.</strong></p>
<ul>
<li>Cuello minimalista de perfil bajo.</li>
<li>Manga ragl&aacute;n para facilitar el movimiento.</li>
<li>Ajuste atl&eacute;tico a medida para reducir el apelmazamiento.</li>
<li>El material de poli&eacute;ster suave que absorbe la humedad te mantiene fresco y seco.</li>
</ul>","
INGENIERÍA AVANZADA PARA AJUSTE Y FUNCIONALIDAD.

Cuello minimalista de perfil bajo.
Manga raglán para facilitar el movimiento.
Ajuste atlético a medida para reducir el apelmazamiento.
El material de poliéster suave que absorbe la humedad te mantiene fresco y seco.
",RIDER GEAR,APPAREL,APPAREL JERSEY,Azul,,3XL,,1662,152,324,285,18,2024,Amarillo neón & Azul,XXXL,,https://api.mybihr.com/medias/800Wx800H-8008077012-1.jpg?context=bWFzdGVyfHJvb3R8MTU3MDQ2fGltYWdlL2pwZWd8YURsbEwyZzFPUzgwTkRnek5UUTROelkzT0RRNU5DODRNREJYZURnd01FaGZPREF3T0RBM056QXhNaTB4TG1wd1p3fDQwYjVmNDJkYTIzMmQ2MzIwNTAyOWMxZDRlZjAzOGU2NzkxYmQ3NmQzNTMzMzQxMzQyN2Q3N2U0ODEwNGYyZWU,https://api.mybihr.com/medias/800Wx800H-8008077012-2.jpg?context=bWFzdGVyfHJvb3R8MTI5NDI0fGltYWdlL2pwZWd8YURVeUwyZ3dOQzgwTkRnek5UUTRPREEzTVRjeE1DODRNREJYZURnd01FaGZPREF3T0RBM056QXhNaTB5TG1wd1p3fDY3NTE3MzY5OTczN2Y5ODMyMGE0NDU1ODY3YzQyNzFiN2Q2OTRmZTM1OGM3MzA0ZmI0NjNjNWNiNWM3N2QxZjk,https://static.bihr.pro/eBihr/Pictures/SEVEN_MX-pictures.zip,,Spain Warehouse (Parts)
8008077011,,2250081-740-2XL,SEVEN MX,"SEVEN JERSEY VOX APERTURE, BLU, 2XL",Camiseta SEVEN Vox Aperture - Amarillo flúor / Azul,39.95,33.02,14.86,190490060940,3,6110309100,0,1,"<p><strong>INGENIER&Iacute;A AVANZADA PARA AJUSTE Y FUNCIONALIDAD.</strong></p>
<ul>
<li>Cuello minimalista de perfil bajo.</li>
<li>Manga ragl&aacute;n para facilitar el movimiento.</li>
<li>Ajuste atl&eacute;tico a medida para reducir el apelmazamiento.</li>
<li>El material de poli&eacute;ster suave que absorbe la humedad te mantiene fresco y seco.</li>
</ul>","
INGENIERÍA AVANZADA PARA AJUSTE Y FUNCIONALIDAD.

Cuello minimalista de perfil bajo.
Manga raglán para facilitar el movimiento.
Ajuste atlético a medida para reducir el apelmazamiento.
El material de poliéster suave que absorbe la humedad te mantiene fresco y seco.
",RIDER GEAR,APPAREL,APPAREL JERSEY,Azul,,2XL,,1662,152,324,285,18,2024,Amarillo neón & Azul,XXL,,https://api.mybihr.com/medias/800Wx800H-8008077011-1.jpg?context=bWFzdGVyfHJvb3R8MTU3MDQ2fGltYWdlL2pwZWd8YURZMUwyaGlZeTgwTkRnek5UUTROamc1TWpBMk1pODRNREJYZURnd01FaGZPREF3T0RBM056QXhNUzB4TG1wd1p3fDg3NDUzZjA3MjE4MGE5M2IxNmFmYzM3NWY1NGU4ZTE4YjNkNTU1Y2Q4ZTU4MmY0N2NiNGViMzIwMDE4NWJhMWY,https://api.mybihr.com/medias/800Wx800H-8008077011-2.jpg?context=bWFzdGVyfHJvb3R8MTI5NDI0fGltYWdlL2pwZWd8YURKakwyZzJOeTgwTkRnek5UUTROekk0TlRJM09DODRNREJYZURnd01FaGZPREF3T0RBM056QXhNUzB5TG1wd1p3fDZlZWM0YjA5ZDAwYTk0Nzc3MzZlZjAzMjlkOTU0MTMzNjJjM2IwNDE4M2IyZWNjZTI3M2E5MGQ1ZGNiOGQ4MjQ,https://static.bihr.pro/eBihr/Pictures/SEVEN_MX-pictures.zip,,Spain Warehouse (Parts)
8008077017,,2250081-614-2XL,SEVEN MX,"SEVEN JERSEY VOX APERTURE, NVY, 2XL",Camiseta SEVEN Vox Aperture - Rojo / Navy,39.95,33.02,14.86,190490060681,4,6110309100,0,1,"<p><strong>INGENIER&Iacute;A AVANZADA PARA AJUSTE Y FUNCIONALIDAD.</strong></p>
<ul>
<li>Cuello minimalista de perfil bajo.</li>
<li>Manga ragl&aacute;n para facilitar el movimiento.</li>
<li>Ajuste atl&eacute;tico a medida para reducir el apelmazamiento.</li>
<li>El material de poli&eacute;ster suave que absorbe la humedad te mantiene fresco y seco.</li>
</ul>","
INGENIERÍA AVANZADA PARA AJUSTE Y FUNCIONALIDAD.

Cuello minimalista de perfil bajo.
Manga raglán para facilitar el movimiento.
Ajuste atlético a medida para reducir el apelmazamiento.
El material de poliéster suave que absorbe la humedad te mantiene fresco y seco.
",RIDER GEAR,APPAREL,APPAREL JERSEY,Navy,,2XL,,1662,152,324,285,18,2024,Azul & Rojo,XXL,,https://api.mybihr.com/medias/800Wx800H-8008077017-1.jpg?context=bWFzdGVyfHJvb3R8MTU0NjYwfGltYWdlL2pwZWd8YURVM0wyZ3dOUzgwTkRnek5UUTVNVFl4TURZMU5DODRNREJYZURnd01FaGZPREF3T0RBM056QXhOeTB4TG1wd1p3fDFlNDE2OTcyODMxNjFlYzgwMTJlNGY1NjY3OTNhMmY2ODlmOGRkZGUyZjRiMTBjZjU1YTEyYjBiNTU5ODNjYmQ,https://api.mybihr.com/medias/800Wx800H-8008077017-2.jpg?context=bWFzdGVyfHJvb3R8MTE4NDI4fGltYWdlL2pwZWd8YUdVeEwyZzBaaTgwTkRnek5UUTVNakF3TXpnM01DODRNREJYZURnd01FaGZPREF3T0RBM056QXhOeTB5TG1wd1p3fGY5NzUwZTA4Mjg4NzIxYTNhYzE1MTIzZWRhN2ZlMDQ2YjlmMWMwNmU0MzNhZDViZTcxZTFkZjg0MzZhZTEyOTM,https://static.bihr.pro/eBihr/Pictures/SEVEN_MX-pictures.zip,,Spain Warehouse (Parts)
8008077019,,2250081-604-S,SEVEN MX,"SEVEN JERSEY VOX APERTURE, NRE, S",Camiseta SEVEN Vox Aperture - Rojo flúor,39.95,33.02,14.86,190490060506,4,6110309100,0,1,"<p><strong>INGENIER&Iacute;A AVANZADA PARA AJUSTE Y FUNCIONALIDAD.</strong></p>
<ul>
<li>Cuello minimalista de perfil bajo.</li>
<li>Manga ragl&aacute;n para facilitar el movimiento.</li>
<li>Ajuste atl&eacute;tico a medida para reducir el apelmazamiento.</li>
<li>El material de poli&eacute;ster suave que absorbe la humedad te mantiene fresco y seco.</li>
</ul>","
INGENIERÍA AVANZADA PARA AJUSTE Y FUNCIONALIDAD.

Cuello minimalista de perfil bajo.
Manga raglán para facilitar el movimiento.
Ajuste atlético a medida para reducir el apelmazamiento.
El material de poliéster suave que absorbe la humedad te mantiene fresco y seco.
",RIDER GEAR,APPAREL,APPAREL JERSEY,Rojo flúor,,S,,1662,152,324,285,18,2024,Negro & Rojo,S,,https://api.mybihr.com/medias/800Wx800H-8008077019-1.jpg?context=bWFzdGVyfHJvb3R8MTI4NDU3fGltYWdlL2pwZWd8YUdZNEwyaGlaQzgwTkRnek5UUTVNekU0TXpVeE9DODRNREJYZURnd01FaGZPREF3T0RBM056QXhPUzB4TG1wd1p3fDA5OWZlZWUxMmM4N2JmNWMzNDE1NDY4NWY0ZjgwZTZhN2JhYWY2MjhjMTY2MWI4MjNkNTg5YmMzZGQzOGEwNzY,https://api.mybihr.com/medias/800Wx800H-8008077019-2.jpg?context=bWFzdGVyfHJvb3R8MTA3NjM0fGltYWdlL2pwZWd8YURnMkwyaGpZaTgwTkRnek5UUTVNelUzTmpjek5DODRNREJYZURnd01FaGZPREF3T0RBM056QXhPUzB5TG1wd1p3fGQ4YzA2MzAwZjFmMzQwYWUxOTZkNmZlOGMzMTNlMWMwMjg3NGEwNDNjNmE0Y2I1NWUxMDFjNWM4NDc4Y2I3MmY,https://static.bihr.pro/eBihr/Pictures/SEVEN_MX-pictures.zip,,Spain Warehouse (Parts)
8008077018,,2250081-614-3XL,SEVEN MX,"SEVEN JERSEY VOX APERTURE, NVY, 3XL",Camiseta SEVEN Vox Aperture - Rojo / Navy,39.95,33.02,14.86,190490060698,3,6110309100,0,1,"<p><strong>INGENIER&Iacute;A AVANZADA PARA AJUSTE Y FUNCIONALIDAD.</strong></p>
<ul>
<li>Cuello minimalista de perfil bajo.</li>
<li>Manga ragl&aacute;n para facilitar el movimiento.</li>
<li>Ajuste atl&eacute;tico a medida para reducir el apelmazamiento.</li>
<li>El material de poli&eacute;ster suave que absorbe la humedad te mantiene fresco y seco.</li>
</ul>","
INGENIERÍA AVANZADA PARA AJUSTE Y FUNCIONALIDAD.

Cuello minimalista de perfil bajo.
Manga raglán para facilitar el movimiento.
Ajuste atlético a medida para reducir el apelmazamiento.
El material de poliéster suave que absorbe la humedad te mantiene fresco y seco.
",RIDER GEAR,APPAREL,APPAREL JERSEY,Navy,,3XL,,1662,152,324,285,18,2024,Azul & Rojo,XXXL,,https://api.mybihr.com/medias/800Wx800H-8008077018-1.jpg?context=bWFzdGVyfHJvb3R8MTU0NjYwfGltYWdlL2pwZWd8YURGbUwyZzFZaTgwTkRnek5UUTVNak01TnpBNE5pODRNREJYZURnd01FaGZPREF3T0RBM056QXhPQzB4TG1wd1p3fDIxMDU3Zjg2NjFhNTkyNTVhYTI1YzY0MzA5NDkyMmI4YWFjZGExYTFiMGRiMmRkOWUxY2ZjYjU4MWFlODY3MTk,https://api.mybihr.com/medias/800Wx800H-8008077018-2.jpg?context=bWFzdGVyfHJvb3R8MTE4NDI4fGltYWdlL2pwZWd8YUdKbUwyZzJPQzgwTkRnek5UUTVNamM1TURNd01pODRNREJYZURnd01FaGZPREF3T0RBM056QXhPQzB5TG1wd1p3fGZjMTM2NjlkYjgwMmU0OTIwMmFmNWVlOTExNjQ0NTM5OThkMGEyNjhlN2RjZTE0YWEyOTI1NmVhMTExN2I1NWM,https://static.bihr.pro/eBihr/Pictures/SEVEN_MX-pictures.zip,,Spain Warehouse (Parts)
8008080001,,2250081-038-YXXS,SEVEN MX,"SEVEN JERSEY VOX APERTURE YTH, BLK, 2XS",Camiseta infantil SEVEN Vox Aperture - Lead / Negro,34.94,28.88,13.00,190490060124,1,6110309100,0,1,"<p><strong>INGENIER&Iacute;A AVANZADA PARA AJUSTE Y FUNCIONALIDAD.</strong></p>
<ul>
<li>Cuello minimalista de perfil bajo.</li>
<li>Manga ragl&aacute;n para facilitar el movimiento.</li>
<li>Ajuste atl&eacute;tico a medida para reducir el apelmazamiento.</li>
<li>El material de poli&eacute;ster suave que absorbe la humedad te mantiene fresco y seco.</li>
</ul>","
INGENIERÍA AVANZADA PARA AJUSTE Y FUNCIONALIDAD.

Cuello minimalista de perfil bajo.
Manga raglán para facilitar el movimiento.
Ajuste atlético a medida para reducir el apelmazamiento.
El material de poliéster suave que absorbe la humedad te mantiene fresco y seco.
",RIDER GEAR,APPAREL,APPAREL JERSEY,Negro,,2XS,,1662,152,324,285,18,2024,Gris & Negro,XXS,,https://api.mybihr.com/medias/800Wx800H-8008080001-1.jpg?context=bWFzdGVyfHJvb3R8MTI2MjE2fGltYWdlL2pwZWd8YURaaEwyaG1aQzgwTkRnek5UVXdOREU1TXpVMk5pODRNREJYZURnd01FaGZPREF3T0RBNE1EQXdNUzB4TG1wd1p3fGFiYTIzNmIyMmIxMzM2YTFjOTQxMjMwMjhlZWIzNWIxMzEzYTg3ZDEyNzk3Y2JjNzllOWMyYTVlODNjZWQ3OWE,https://api.mybihr.com/medias/800Wx800H-8008080001-2.jpg?context=bWFzdGVyfHJvb3R8OTkzMTF8aW1hZ2UvanBlZ3xhR1JrTDJobFppODBORGd6TlRVd05EVTROamM0TWk4NE1EQlhlRGd3TUVoZk9EQXdPREE0TURBd01TMHlMbXB3Wnd8YmNkNjI0NzdhYjhjZmM1NGIzYmY4ZDVkYWYzMjBiZjMzMzNjNGFhZDkwZDdiYzcyZTg5Yzg2ZDhkZWFmZDA0Zg,https://static.bihr.pro/eBihr/Pictures/SEVEN_MX-pictures.zip,,Spain Warehouse (Parts)
8008080006,,2250081-038-YXL,SEVEN MX,"SEVEN JERSEY VOX APERTURE YTH, BLK, YXL",Camiseta infantil SEVEN Vox Aperture - Lead / Negro,34.94,28.88,13.00,190490060179,1,6110309100,0,1,"<p><strong>INGENIER&Iacute;A AVANZADA PARA AJUSTE Y FUNCIONALIDAD.</strong></p>
<ul>
<li>Cuello minimalista de perfil bajo.</li>
<li>Manga ragl&aacute;n para facilitar el movimiento.</li>
<li>Ajuste atl&eacute;tico a medida para reducir el apelmazamiento.</li>
<li>El material de poli&eacute;ster suave que absorbe la humedad te mantiene fresco y seco.</li>
</ul>","
INGENIERÍA AVANZADA PARA AJUSTE Y FUNCIONALIDAD.

Cuello minimalista de perfil bajo.
Manga raglán para facilitar el movimiento.
Ajuste atlético a medida para reducir el apelmazamiento.
El material de poliéster suave que absorbe la humedad te mantiene fresco y seco.
",RIDER GEAR,APPAREL,APPAREL JERSEY,Negro,,YXL,,1662,152,324,285,18,2024,Gris & Negro,YXL,,https://api.mybihr.com/medias/800Wx800H-8008080006-1.jpg?context=bWFzdGVyfHJvb3R8MTI2MjE2fGltYWdlL2pwZWd8YURBekwyaGhPUzgwTkRnek5UVXdPREV5TlRjeU5pODRNREJYZURnd01FaGZPREF3T0RBNE1EQXdOaTB4TG1wd1p3fDBiZTRiNDdiYTNiOTk2YzI5MjliMGFkNWE5ZWE3NTM0ZjRhMWZmNDJmYjZkZWIzN2M5MmFmNjVjNzA0ZDI2M2I,https://api.mybihr.com/medias/800Wx800H-8008080006-2.jpg?context=bWFzdGVyfHJvb3R8OTkzMTF8aW1hZ2UvanBlZ3xhRGt4TDJoaU5pODBORGd6TlRVd09EVXhPRGswTWk4NE1EQlhlRGd3TUVoZk9EQXdPREE0TURBd05pMHlMbXB3Wnd8ZjcwYjBiNTFlZDVlNDU1ZDY4YzNmNTJkNDVhMWYzYmUxYjM4ZjhmOGM3MWY2Y2MwNzVjZTUzMmU5N2Y2MTQ4YQ,https://static.bihr.pro/eBihr/Pictures/SEVEN_MX-pictures.zip,,Spain Warehouse (Parts)
8008080024,,2250081-180-YXL,SEVEN MX,"SEVEN JERSEY VOX APERTURE YTH, ORG, YXL",Camiseta infantil SEVEN Vox Aperture - Blanco / Naranja,34.94,28.88,13.00,190490060438,2,6110309100,0,1,"<p><strong>INGENIER&Iacute;A AVANZADA PARA AJUSTE Y FUNCIONALIDAD.</strong></p>
<ul>
<li>Cuello minimalista de perfil bajo.</li>
<li>Manga ragl&aacute;n para facilitar el movimiento.</li>
<li>Ajuste atl&eacute;tico a medida para reducir el apelmazamiento.</li>
<li>El material de poli&eacute;ster suave que absorbe la humedad te mantiene fresco y seco.</li>
</ul>","
INGENIERÍA AVANZADA PARA AJUSTE Y FUNCIONALIDAD.

Cuello minimalista de perfil bajo.
Manga raglán para facilitar el movimiento.
Ajuste atlético a medida para reducir el apelmazamiento.
El material de poliéster suave que absorbe la humedad te mantiene fresco y seco.
",RIDER GEAR,APPAREL,APPAREL JERSEY,Naranja,,YXL,,1662,152,324,285,18,2024,Blanco & Naranja,YXL,,https://api.mybihr.com/medias/800Wx800H-8008080024-1.jpg?context=bWFzdGVyfHJvb3R8MTQyNTIzfGltYWdlL2pwZWd8YURRM0wyaGxaaTgwTkRnek5qYzBNRGs0T0RrMU9DODRNREJYZURnd01FaGZPREF3T0RBNE1EQXlOQzB4TG1wd1p3fDQzYjA5MjQ4ZjMzMDk4ODhkZmIyYTA0NGYxOWVkZmI4NmQ1Yjk4MDI5OGY0ZjA0YTE1MDhiMmNmN2E0YWM4MzU,https://api.mybihr.com/medias/800Wx800H-8008080024-2.jpg?context=bWFzdGVyfHJvb3R8MTE0MDAxfGltYWdlL2pwZWd8YURaakwyaGlZaTgwTkRnek5qYzBNVE00TWpFM05DODRNREJYZURnd01FaGZPREF3T0RBNE1EQXlOQzB5TG1wd1p3fDczYmZmY2VmY2FiOGJmNjdlNTFjMjQ1M2Q1ZDI4Mzg0MTU3MTkyMTEyMTEyZTczNjBiMTY3OTBmMzllNGY4Nzg,https://static.bihr.pro/eBihr/Pictures/SEVEN_MX-pictures.zip,,Spain Warehouse (Parts)
