PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Guardapolvo] Altura 1 (mm),[Guardapolvo] Altura 2 (mm),[Guardapolvo] Diámetro exterior (Ømm),[Guardapolvo] Diámetro interior (Ømm),[Retén] Altura 1 (mm),[Retén] Altura 2 (mm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Altura (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Embalaje,Referencias OEM,Tipo de producto,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,Document2,Document3,DeliveryPlant
1123620,,731A024FL,CENTAURO,CENTAURO FULL ENGINE GASKET SET,Kit completo de juntas CENTAURO,132.19,109.25,71.01,731A024FL,1,8714109090,0,1,"<p>Los kits de juntas ""completos"" contienen todo lo necesario para volver a montar todo el motor, excepto los retenes de aceite.</p>","
Los kits de juntas ""completos"" contienen todo lo necesario para volver a montar todo el motor, excepto los retenes de aceite.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,853,190,351,243,10,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1123620-1.jpg?context=bWFzdGVyfHJvb3R8NTAxNDN8aW1hZ2UvanBlZ3xhR1UxTDJnME5pODBOamt6TmpnMU5EUTJNalE1TkM4NE1EQlhlRGd3TUVoZk1URXlNell5TUMweExtcHdad3w3ZTgyNzA2MTU2ODdlNGFkOTliYjczZGE0MTUwNTQ2YTJmNGE1ZjFmYTFlNjU4MjEzYWFjNzhiMmI1YjBkMGJh,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1123643,,467A258TP,CENTAURO,CENTAURO TOP ENGINE GASKET SET,Kit de juntas parte alta CENTAURO,57.21,47.28,30.73,467A258TP,1,8714109090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,223,80,151,148,10,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1123643-1.jpg?context=bWFzdGVyfHJvb3R8NTk0MzR8aW1hZ2UvanBlZ3xhRGd3TDJneVppODBOamt6TnpBME9UVXpNRE01T0M4NE1EQlhlRGd3TUVoZk1URXlNelkwTXkweExtcHdad3xjNGM3MGUyYWM1MjAzNTZiNWZiMjI1Yzg2NjYyMjBhZDEzYTdjOGUxNzQ3Y2ZhZDEzZjkwMjQ2ZWJmNGQ0ZDFj,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1123635,,731A025TP,CENTAURO,CENTAURO TOP ENGINE GASKET SET,Kit de juntas parte alta CENTAURO,96.44,79.70,51.81,731A025TP,1,8714109090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1067,130,322,221,15,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1123635-1.jpg?context=bWFzdGVyfHJvb3R8NTk0MzR8aW1hZ2UvanBlZ3xhRFU1TDJnek15ODBOamt6TnpBME9EYzBNemsyTmk4NE1EQlhlRGd3TUVoZk1URXlNell6TlMweExtcHdad3wyNDQzNDkzMjczODJjYjY3MjlkMzJkYWQyNzIxNTRmNjM0NDA1YWZjMDVjMmM1ZmNkNzcyNzgyZjcyM2VjOTBj,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1121270,,731A012TP,CENTAURO,CENTA TOP END GASKET,Kit de juntas parte alta CENTAURO,111.95,92.52,60.14,731A012TP,2,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,719,168,222,180,18,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121270-1.jpg?context=bWFzdGVyfHJvb3R8NTMwODB8aW1hZ2UvanBlZ3xhREkyTDJnd1lTOHpNVGswTWprM05UYzRNamswTWk4NE1EQlhlRGd3TUVoZk1URXlNVEkzTUMweExtcHdad3w1YWQyNjdjOWY3N2M4YzhjZjc2ZjM5M2NmNTc1MzE2NjM0NTZkYjEwNGYzMDA1NTNhOGEzZDA5NzA2NzIxZWU3,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1121278,,722B02068,CENTAURO,CENTA VALVE COVER SET,Junta de tapa de balancines CENTAURO,22.37,18.49,12.02,722B02068,1,8484900090,0,1,"<p>Las juntas de motor Centauro están diseñadas para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Varios fabricantes las utilizan como ajuste original.</p>
<ul>
	<li>Junta de la tapa de balancines</li>
	<li>Permite reacondicionar la culata con la mayor fiabilidad posible</li>
</ul>
","
Las juntas de motor Centauro están diseñadas para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Varios fabricantes las utilizan como ajuste original.

	Junta de la tapa de balancines
	Permite reacondicionar la culata con la mayor fiabilidad posible

",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,521,74,220,182,13,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121278-1.jpg?context=bWFzdGVyfHJvb3R8MTIxNjM1fGltYWdlL2pwZWd8YURBM0wyaGpPUzh6TVRrME1qazNOemMwT1RBeU1pODRNREJYZURnd01FaGZNVEV5TVRJM09DMHhMbXB3Wnd8OTM4Zjc0ZTMzYWQ1MWVmMjllNTI2OTE5ODJjM2QzZWJiNDJkNGZhYWZjNGYyOGU0NDhmMThjOTlmOGNmMjc4NA,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117526,,731B02013,CENTAURO,CENTA SPARK PLUG HOLE GASKET,Junta de tapa de balancines CENTAURO,5.71,4.72,3.07,731B02013,0,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n dise&ntilde;adas para el reacondicionamiento y son una garant&iacute;a de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.</p>
<ul>
	<li>Junta de la tapa de v&aacute;lvulas</li>
	<li>Permite el reacondicionamiento de la culata con la mayor fiabilidad posible</li>
	<li>Tornillos de la junta no incluidos</li>
</ul>","
Las juntas de motor Centauro están diseñadas para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.

	Junta de la tapa de válvulas
	Permite el reacondicionamiento de la culata con la mayor fiabilidad posible
	Tornillos de la junta no incluidos
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,67,6,155,43,10,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1117526-1.jpg?context=bWFzdGVyfHJvb3R8MTAzNDM4fGltYWdlL2pwZWd8YURnekwyZzJOQzgxTVRBeU9ERTJOall6T1RZME5pODRNREJYZURnd01FaGZNVEV4TnpVeU5pMHhMbXB3Wnd8NzRiZWJiNTc0NTFiMjJhMzdiM2I3ZGZhOTBjNTFlZmE5NWRmYTVhMWVjMTBjYTJlMzcyNjVjZjFkZGFkMGRmMg,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117507,,666A989SR,CENTAURO,CENTA OIL SEAL CRANKSHAFT,Kit de retenes de motor CENTAURO,11.34,9.37,6.09,666A989SR,0,8484900090,0,1,<p>Las juntas y retenes del motor Centauro est&aacute;n dise&ntilde;ados para el reacondicionamiento y son una garant&iacute;a de fiabilidad a largo plazo. Se utilizan como equipamiento original por varios fabricantes.</p> <ul> <li>Juego de retenes del cig&uuml;e&ntilde;al</li> <li>Permite reacondicionar el cig&uuml;e&ntilde;al</li> <li>Estanqueidad garantizada por la calidad de los materiales de sellado</li> </ul>,"
Las juntas y retenes del motor Centauro están diseñados para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Se utilizan como equipamiento original por varios fabricantes.  Juego de retenes del cigüeñal Permite reacondicionar el cigüeñal Estanqueidad garantizada por la calidad de los materiales de sellado ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,230,41,153,150,10,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1117507-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzAxODR8aW1hZ2UvanBlZ3xhR1ZrTDJneE5TOHlOelkzT0RjMk16QXlORFF4TkM4eE1URTNOVEEzTFRGZk9EQXdWM2c0TURCSXw5ZmQ4NzBlNGQ2NjY5OTZjY2E0YmFkNTVjZGRlZjEwNjgyOTZmZWJjYTAxNzk1NDA3MmM0OWVlNTQ0MDhkNmJl,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1118506,,467B17016,CENTAURO,CENTA GASKET OUTER CLUTCH COVER,Junta de tapa de embrague CENTAURO,9.81,8.11,5.27,467B17016,0,8484100090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. <br></p>
<ul>
<li>Junta de la tapa de embrague. </li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de la tapa de embrague. 
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,204,51,223,183,5,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1118506-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDA5NDZ8aW1hZ2UvanBlZ3xhRFJsTDJnMFpDOHlOamd3TVRnME5qWTRNVFl6TUM4eE1URTROVEEyTFRGZk9EQXdWM2c0TURCSXxlZWVjNjhjYTM1ZjgzNzQyY2M0MTEyNzE4YzE4ZGJhZjVjOTE1ZWUxNjAwOWI1NTNhMDM0NDYxMDQ3NjM2NjE3,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1118530,,990B21079,CENTAURO,CENTA GASKET GENERATOR SIDE COVER,Junta de cárter de encendido CENTAURO,10.42,8.61,5.60,990B21079,1,8484100090,0,1,"<p>La empresa italiana CENTAURO es l&iacute;der europeo en el dise&ntilde;o y la fabricaci&oacute;n de juntas y elementos de estanqueidad de alto rendimiento.&nbsp;Fundada en 1958 en Brianza (Italia), CENTAURO cuenta con la certificaci&oacute;n UNI EN ISO 9001:2015.</p>
<p>Ya activa en el campo de las juntas de equipo original, la empresa ha creado un departamento de recambios dedicado a todas las marcas y modelos de motocicletas.</p>
<p>CENTAURO ofrece un amplio cat&aacute;logo de juntas y juegos de juntas con un enfoque especial en las motos todoterreno para garantizar la m&aacute;xima fiabilidad de cada motor.</p>","
La empresa italiana CENTAURO es líder europeo en el diseño y la fabricación de juntas y elementos de estanqueidad de alto rendimiento. Fundada en 1958 en Brianza (Italia), CENTAURO cuenta con la certificación UNI EN ISO 9001:2015.

Ya activa en el campo de las juntas de equipo original, la empresa ha creado un departamento de recambios dedicado a todas las marcas y modelos de motocicletas.

CENTAURO ofrece un amplio catálogo de juntas y juegos de juntas con un enfoque especial en las motos todoterreno para garantizar la máxima fiabilidad de cada motor.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,488,80,302,202,8,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1118530-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU3MDc5fGltYWdlL2pwZWd8YURsaUwyaGlOQzh5Tmpnd01UZzFPRE0wTnpBek9DOHhNVEU0TlRNd0xURmZPREF3VjNnNE1EQkl8NzA2ODQ3ZTkzOGNjNjMxYWY5YjBmYjQ4MTBiMzhhZmJiYmFhMGQ4Y2I0ZWMwMGIyNDRiMmZhMTQwZjVlNGZiMw,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1118513,,731B21038,CENTAURO,CENTA GASKET GENERATOR SIDE COVER,Junta de cárter de encendido CENTAURO,16.03,13.25,8.61,731B21038,2,8484100090,0,1,"<p>La empresa italiana CENTAURO es l&iacute;der europeo en el dise&ntilde;o y la fabricaci&oacute;n de juntas y elementos de estanqueidad de alto rendimiento.&nbsp;Fundada en 1958 en Brianza (Italia), CENTAURO cuenta con la certificaci&oacute;n UNI EN ISO 9001:2015.</p>
<p>Ya activa en el campo de las juntas de equipo original, la empresa ha creado un departamento de recambios dedicado a todas las marcas y modelos de motocicletas.</p>
<p>CENTAURO ofrece un amplio cat&aacute;logo de juntas y juegos de juntas con un enfoque especial en las motos todoterreno para garantizar la m&aacute;xima fiabilidad de cada motor.</p>","
La empresa italiana CENTAURO es líder europeo en el diseño y la fabricación de juntas y elementos de estanqueidad de alto rendimiento. Fundada en 1958 en Brianza (Italia), CENTAURO cuenta con la certificación UNI EN ISO 9001:2015.

Ya activa en el campo de las juntas de equipo original, la empresa ha creado un departamento de recambios dedicado a todas las marcas y modelos de motocicletas.

CENTAURO ofrece un amplio catálogo de juntas y juegos de juntas con un enfoque especial en las motos todoterreno para garantizar la máxima fiabilidad de cada motor.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,477,74,301,198,8,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1118513-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU3MDc5fGltYWdlL2pwZWd8YURkbUwyZzJaQzh5Tmpnd01UZzFNVFV6TVRJNU5DOHhNVEU0TlRFekxURmZPREF3VjNnNE1EQkl8ZmUxYTI2ZTRhNDVmNDc1MWIyZDhhZGY5ZGNiN2RiN2QxYjUxNTAzNGQ1ZDczMTcxMjk4NWNiNjVjNTJlZmYzMA,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1121271,,666A224TP,CENTAURO,CENTA TOP END GASKET,Kit de juntas parte alta CENTAURO,143.13,118.29,76.89,666A224TP,4,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,603,141,222,181,15,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121271-1.jpg?context=bWFzdGVyfHJvb3R8NTMwODB8aW1hZ2UvanBlZ3xhREV5TDJnMFlpOHpNVGswTWprM05qRTNOakUxT0M4NE1EQlhlRGd3TUVoZk1URXlNVEkzTVMweExtcHdad3xhMmQ5ZDFlNGVmZmU2ODI4MGZjNzc1MTBiODgwMjQ0ZjEyMWFiYzA1NGNjNDQ4ZWVkMmE4ZjU5YWY2YjU4NTll,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117485,,666A139TP,CENTAURO,CENTA TOP END GASKET,Kit de juntas parte alta CENTAURO,42.68,35.27,22.93,666A139TP,0,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,296,71,153,149,13,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117482,,511A002TP,CENTAURO,CENTA TOP END GASKET,Kit de juntas parte alta CENTAURO,291.17,240.64,156.42,511A002TP,0,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,587,191,220,178,15,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1123644,,467A258SR,CENTAURO,CENTAURO OIL SEALS SET,Kit de retenes de motor CENTAURO,61.60,50.91,33.09,467A258SR,1,8714109090,0,1,"<p>Centauro ofrece una amplia gama de kits de juntas de m&aacute;xima calidad y fiabilidad para muchas motocicletas.</p>
<ul>
<li>Contiene todos los retenes para reconstruir el motor</li>
<li>Para una sustituci&oacute;n fiable y a prueba de fugas</li>
</ul>","
Centauro ofrece una amplia gama de kits de juntas de máxima calidad y fiabilidad para muchas motocicletas.

Contiene todos los retenes para reconstruir el motor
Para una sustitución fiable y a prueba de fugas
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,294,80,152,149,13,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117528,,467B11002,CENTAURO,CENTA GASKET EXHAUST,Junta de escape CENTAURO,2.77,2.29,1.49,467B11002,0,8484900090,0,1,<p>Las juntas de escape Centauro proporcionan la m&aacute;xima estanqueidad para permitir la correcta extracci&oacute;n de los gases de escape y contribuir al correcto funcionamiento del motor.</p>,"
Las juntas de escape Centauro proporcionan la máxima estanqueidad para permitir la correcta extracción de los gases de escape y contribuir al correcto funcionamiento del motor.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,67,11,81,55,15,,,,,,,,,,,,,por unidad,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117516,,467B02001,CENTAURO,CENTA GASKET CYLINDER HEAD COVER,Junta de tapa de balancines CENTAURO,24.82,20.51,13.33,467B02001,0,8484900090,0,1,<p>Las juntas de motor Centauro est&aacute;n dise&ntilde;adas para el reacondicionamiento y son una garant&iacute;a de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.</p> <ul> 	<li>Junta de culata</li> 	<li>Se suministra como una sola unidad</li> </ul>,"
Las juntas de motor Centauro están diseñadas para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.  	Junta de culata 	Se suministra como una sola unidad ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,708,85,221,178,18,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117523,,731B02017,CENTAURO,CENTA GASKET CYLINDER HEAD COVER,Junta de tapa de balancines CENTAURO,14.59,12.06,7.84,731B02017,0,8484900090,0,1,<p>Las juntas de motor Centauro est&aacute;n dise&ntilde;adas para el reacondicionamiento y son una garant&iacute;a de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.</p> <ul> 	<li>Junta de culata</li> 	<li>Se suministra como una sola unidad</li> </ul>,"
Las juntas de motor Centauro están diseñadas para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.  	Junta de culata 	Se suministra como una sola unidad ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,392,59,220,178,10,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117522,,731B02019,CENTAURO,CENTA GASKET CYLINDER HEAD COVER,Junta de tapa de balancines CENTAURO,13.27,10.97,7.13,731B02019,0,8484900090,0,1,<p>Las juntas de motor Centauro est&aacute;n dise&ntilde;adas para el reacondicionamiento y son una garant&iacute;a de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.</p> <ul> 	<li>Junta de culata</li> 	<li>Se suministra como una sola unidad</li> </ul>,"
Las juntas de motor Centauro están diseñadas para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.  	Junta de culata 	Se suministra como una sola unidad ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,905,65,221,178,23,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1118515,,666B21090,CENTAURO,CENTA GASKET GENERATOR SIDE COVER,Junta de cárter de encendido CENTAURO,18.79,15.53,10.09,666B21090,2,8484100090,0,1,"<p>La empresa italiana CENTAURO es l&iacute;der europeo en el dise&ntilde;o y la fabricaci&oacute;n de juntas y elementos de estanqueidad de alto rendimiento.&nbsp;Fundada en 1958 en Brianza (Italia), CENTAURO cuenta con la certificaci&oacute;n UNI EN ISO 9001:2015.</p>
<p>Ya activa en el campo de las juntas de equipo original, la empresa ha creado un departamento de recambios dedicado a todas las marcas y modelos de motocicletas.</p>
<p>CENTAURO ofrece un amplio cat&aacute;logo de juntas y juegos de juntas con un enfoque especial en las motos todoterreno para garantizar la m&aacute;xima fiabilidad de cada motor.</p>","
La empresa italiana CENTAURO es líder europeo en el diseño y la fabricación de juntas y elementos de estanqueidad de alto rendimiento. Fundada en 1958 en Brianza (Italia), CENTAURO cuenta con la certificación UNI EN ISO 9001:2015.

Ya activa en el campo de las juntas de equipo original, la empresa ha creado un departamento de recambios dedicado a todas las marcas y modelos de motocicletas.

CENTAURO ofrece un amplio catálogo de juntas y juegos de juntas con un enfoque especial en las motos todoterreno para garantizar la máxima fiabilidad de cada motor.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,198,53,222,178,5,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1118515-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU3MDc5fGltYWdlL2pwZWd8YURBMEwyaGtOQzh5Tmpnd01UZzFNalEwT0RjNU9DOHhNVEU0TlRFMUxURmZPREF3VjNnNE1EQkl8M2FiZDIzNTY3YWZmY2UxOWVjOGMwNzc0ODljZWJhYjg1ZGQzNmQxNzQwODAzZjkxZmIzMzNlYjQzNDJlYmIzMA,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117503,,990A057FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,225.21,186.12,120.98,990A057FL,0,8484900090,0,1,"<p>Los kits de juntas &quot;completos&quot; contienen todo lo necesario para volver a montar todo el motor, a excepci&oacute;n de los retenes de aceite.</p>","
Los kits de juntas ""completos"" contienen todo lo necesario para volver a montar todo el motor, a excepción de los retenes de aceite.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1531,333,350,243,18,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1003464,62686,S220400X8,CENTAURO,CENTA OIL SEAL CRANKSHAFT,Retenes de cigüeñal CENTAURO Ø22x40x8 mm,5.65,4.67,3.04,8430525626867,0,8484900090,0,1,<p>Centauro engine gaskets are designed for reconditioning and are a guarantee of long-term reliability. There are used as original fit by several manufacturers. </p><ul><li>Crankshaft oil seal</li><li>Enables the crankshaft to be reconditioned</li><li>Sealing guaranteed by the quality of the sealing materials</li><li>Dimensions: 22X40X8</li></ul>,"
Centauro engine gaskets are designed for reconditioning and are a guarantee of long-term reliability. There are used as original fit by several manufacturers. Crankshaft oil sealEnables the crankshaft to be reconditionedSealing guaranteed by the quality of the sealing materialsDimensions: 22X40X8",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,62,12,98,42,15,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003464-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTczMDl8aW1hZ2UvanBlZ3xhRFJqTDJoak55ODRPVFk0TnpRek9EUTFPVEU0THpFd01ETTBOalF0TVY4NE1EQlhlRGd3TUVnfDVkM2VlZDhkZGU0NzI2Mzc0ZDEyOWFlZjQyY2M0ODdmYmE0ZWE4YzJkOWY0MTg5MzAxM2UyZmQ3ZWRlZjQwNGU,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001980,65384,990A269FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,202.40,167.27,108.73,8430525653849,0,8484900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Centauro offers a wide range of top quality and reliable gasket kits for many motorcycles.</p><p> </p><ul start=""1""> <li>Includes all needed gaskets to rebuild engine</li><li>Oil seals sold separately</li></ul> </body> </html>","       Centauro offers a wide range of top quality and reliable gasket kits for many motorcycles.  Includes all needed gaskets to rebuild engineOil seals sold separately  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1464,183,350,246,17,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1001980-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxMzl8aW1hZ2UvanBlZ3xhR015TDJobVpTODRPRFUwTkRZNU9UTTFNVE0wTHpFd01ERTVPREF0TVY4NE1EQlhlRGd3TUVnfGE3NDE0N2UyMzhmMTc1MjZlMTk5NWJkMjBiM2I2Y2M2MmIyODM4MTljOTY1Yjk3ZGJiNDAxNjE4NTM1YWQxOWI,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
