PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Alarma,Altura (mm),Anchura,Anchura (mm),Anchura del neumático,Anchura interior del arco (mm),Ángulo ( ° ),Aro,Carcasa,Color,Composición,Diámetro de arco Ø (mm),Diámetro de cable Ø (mm),Diámetro de la llanta,Diámetro dirección Ø (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Dientes,Embalaje,Familia de neumáticos,Longitud (cm),Longitud (mm),Longitud de cable (mm),Longitud de Válvula,Longitud interna del arco (mm),Marcas compatibles,Modelo de freno,Montaje,Peso (g),Recorrido (mm),Talla,Tecnología,Tipo,Tipo de antirrobo,Tipo de producto,Tipo de válvula,Uso,Uso recomendado,Velocidades,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,AllPicturesZIP,Document1,Document2,DeliveryPlant
1093183,95100016,GH-183,V BIKE,VBIKE HANGER DERAILLEUR GIANT,Puntera de cambio V Bike GIANT,27.50,22.73,7.99,GH-183,493,8714999089,0,1,<p>Puntera de cambio construida en aluminio 6061-T6 forjado en frío y acabado mediante mecanizado CNC. Garantiza una resistencia máxima. Se trata de un aluminio específico con mayor elasticidad para evitar la rotura característica en este tipo de piezas de la bicicleta. Envase individual en bolsa transparente con colgador.</p><ul><li>Forjado en frío y acabado con mecanizado CNC.</li><li>Aluminio 6061-T6.</li><li>Revestimiento anodizado duro en color negro.</li><li>Bulón incluido.</li></ul>,"
Puntera de cambio construida en aluminio 6061-T6 forjado en frío y acabado mediante mecanizado CNC. Garantiza una resistencia máxima. Se trata de un aluminio específico con mayor elasticidad para evitar la rotura característica en este tipo de piezas de la bicicleta. Envase individual en bolsa transparente con colgador.Forjado en frío y acabado con mecanizado CNC.Aluminio 6061-T6.Revestimiento anodizado duro en color negro.Bulón incluido.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,49,20,70,70,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1093183-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1Mjc1fGltYWdlL2pwZWd8YUdRNEwyaGhaQzh4TURnNE1qZ3dNVGd5TnpnM01DOHhNRGt6TVRnekxURmZPREF3VjNnNE1EQkl8MThlM2JhZWRkYjEzNTU2YjcyMzM3YjdhYWU2Yjg3ODc0NjM1YzA3NDZlOTMxZmU2ZWIyZDUzNDg1ZTUwMDcxMQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1123931,,4134,V BIKE,VBIKE FORK OIL SEALS KIT 30MM,Kit de retenes de horquilla sin guardapolvos V BIKE - 30x39.5/41.8x14 mm,9.00,7.44,2.00,4134,153,8714103000,0,1,"<p>Los kits de retenes de horquilla V Bike están fabricados para conseguir un gran rendimiento y estanqueidad a un precio competitivo.</p>
<ul>
	<li>Compatibilidad con una amplia gama de aceites de horquilla</li>
	<li>Óptima protección contra el agua y la suciedad</li>
	<li>Capacidad de soportar la luz ultravioleta</li>
	<li>Menor desgaste y absorción de aire para una mayor vida útil</li>
	<li>Contiene 2 unidades, para cubrir el servicio de una horquilla completa</li>
</ul>

<p>Medidas:</p>

<ul>
	<li>Ø Interior: 30 mm</li>
	<li>Ø Exterior: 39.5 / 41.8 mm</li>
	<li>Altura: 14 mm</li>
</ul>","
Los kits de retenes de horquilla V Bike están fabricados para conseguir un gran rendimiento y estanqueidad a un precio competitivo.

	Compatibilidad con una amplia gama de aceites de horquilla
	Óptima protección contra el agua y la suciedad
	Capacidad de soportar la luz ultravioleta
	Menor desgaste y absorción de aire para una mayor vida útil
	Contiene 2 unidades, para cubrir el servicio de una horquilla completa



Medidas:


	Ø Interior: 30 mm
	Ø Exterior: 39.5 / 41.8 mm
	Altura: 14 mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,107,23,52,48,43,,,,,,,,,,,,,,,,,,,,,,,por pareja,,,,,,,,,,,,,,,,,,,Todos,,https://api.mybihr.com/medias/800Wx800H-1123931-1.jpg?context=bWFzdGVyfHJvb3R8NTI3NzJ8aW1hZ2UvanBlZ3xhRGs0TDJneFpDODBPRFEyT1RRMU9EQTFPVEk1TkM4NE1EQlhlRGd3TUVoZk1URXlNemt6TVMweExtcHdad3xiMDA0NjQ5Y2RiNjFiM2YyMDE0OTQyM2U3NjY4Mjg4NTQ1NzZhMmIwN2ZmZjRlZjIzNTQ1NGUyNDQ2ZDY0MmVl,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1105246,"527-22,2",YS-9308-22.2,V BIKE,"VBIKE BICYCLE FORK 20. Ø22,2-25,4MM","Horquilla 20'' Diam. Int. 22,2mm",57.50,47.52,9.99,8430525019829,73,8714919000,0,1,"Bicycle fork, conventional rigid. 20''. Chromed.
Tube lenght: 240mm, Thread lenght 160 mm.
Inner Ø 22,2 (Ø Ext. 25,4).
With notch & hole for V-Brake, caliper and cantilever brakes.","Bicycle fork, conventional rigid. 20''. Chromed.
Tube lenght: 240mm, Thread lenght 160 mm.
Inner Ø 22,2 (Ø Ext. 25,4).
With notch & hole for V-Brake, caliper and cantilever brakes.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,5563,971,580,139,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad & Infantil,,https://api.mybihr.com/medias/1105246-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzM1NzB8aW1hZ2UvcG5nfGFHVmlMMmhsWlM4eE1UTTVPVFkxTnpRMU5UWTBOaTh4TVRBMU1qUTJMVEZmT0RBd1YzZzRNREJJfDQ3MzcxMmQxM2NiMjY5MWU2ZDhjMzY3MDkxMTUyNTMyZjVjNzc1MGE4ZGFhY2FlZDNhMTI5N2IxYTYzNDk3MDU,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1104962,35567,N+1-B725BP / CARD,V BIKE,VBIKE VINTAGE BELL NUVO N+1 BRASS Ø23,Timbre vintage Nuvo n+1 Ø23mm Latón dorado,7.50,6.20,1.99,8430525355675,103,8714999089,0,1,"Timbre Vintage �23 mm. 1 beep Lat�n. Color dorado. Interruptor de accionamiento ultra-r�pido y f�cil. Sonido de alta potencia. Apto para manillar de �22,2 hasta �31,8 mm.","Timbre Vintage �23 mm. 1 beep Lat�n. Color dorado. Interruptor de accionamiento ultra-r�pido y f�cil. Sonido de alta potencia. Apto para manillar de �22,2 hasta �31,8 mm.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,718,47,157,75,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad & E-Bike,,https://api.mybihr.com/medias/1104962-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUxNzg3fGltYWdlL3BuZ3xhR00xTDJoaVpDOHhNRGc0TWpjME5qRTFOVEF6T0M4eE1UQTBPVFl5TFRGZk9EQXdWM2c0TURCSXxmMDIxZDBlNzU4NWU3ZjA1N2NjMmIwZjFiMDEyNjFjNjEwODA0OTJjYTkyZTk1ZjA0ZTZkOWFiNzVlNjFmNGY2,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1125601,,HAKA272100,V BIKE,VBIKE DROPPER POST 272 X 100 INT ROUT,Tija telescópica V BIKE HAKA Ø27.2 recorrido 100mm,158.99,131.40,59.13,HAKA272100,12,8714999000,0,1,"<p>La tija telesc&oacute;pica V BIKE HAKA es una tija de sill&iacute;n ajustable con ICR (Guiado de cable interno) y accionador rotativo.<br>Proporciona a los ciclistas una forma de ajustar la altura del sill&iacute;n sin herramientas. Posiciona libre y f&aacute;cilmente la altura de tu sill&iacute;n de acuerdo con el terreno que encuentres.<br>La palanca remota y el micro ajuste ofrecen una posici&oacute;n del asiento r&aacute;pida y segura aplicada con una tecnolog&iacute;a de confianza y robusta.<br>Dise&ntilde;o de cabezal &uacute;nico, elegante y f&aacute;cil de montar.<br>Las palancas se venden por separado para que elijas la que m&aacute;s te convenga, presi&oacute;n vertical (palanca est&aacute;ndar, posici&oacute;n izquierda o derecha) u horizontal (palanca de cambio, solo posici&oacute;n izquierda) (Refs 1119186 o 1119187). Adem&aacute;s de la palanca especialmente dise&ntilde;ada para manillares de gravel Ref.1125600.<br>Las palancas, los cables y el cartucho tambi&eacute;n est&aacute;n disponibles como repuestos en caso de da&ntilde;o o desgaste.</p>
<ul>
<li>Largo total: 367 mm</li>
<li>Recorrido: 100 mm</li>
<li>Cartucho: Aire / Aceite</li>
<li>Inserci&oacute;n m&iacute;nima en el cuadro: 100 mm</li>
<li>Peso: 472g</li>
</ul>","
La tija telescópica V BIKE HAKA es una tija de sillín ajustable con ICR (Guiado de cable interno) y accionador rotativo.Proporciona a los ciclistas una forma de ajustar la altura del sillín sin herramientas. Posiciona libre y fácilmente la altura de tu sillín de acuerdo con el terreno que encuentres.La palanca remota y el micro ajuste ofrecen una posición del asiento rápida y segura aplicada con una tecnología de confianza y robusta.Diseño de cabezal único, elegante y fácil de montar.Las palancas se venden por separado para que elijas la que más te convenga, presión vertical (palanca estándar, posición izquierda o derecha) u horizontal (palanca de cambio, solo posición izquierda) (Refs 1119186 o 1119187). Además de la palanca especialmente diseñada para manillares de gravel Ref.1125600.Las palancas, los cables y el cartucho también están disponibles como repuestos en caso de daño o desgaste.

Largo total: 367 mm
Recorrido: 100 mm
Cartucho: Aire / Aceite
Inserción mínima en el cuadro: 100 mm
Peso: 472g
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,3938,674,525,100,75,,,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E-Bike & Gravel & MTB,,https://api.mybihr.com/medias/800Wx800H-1125601-1.jpg?context=bWFzdGVyfHJvb3R8MTU2NDh8aW1hZ2UvanBlZ3xhR1F5TDJnd1pTODJNalUzTURnM01qQTNPRE0yTmk4NE1EQlhlRGd3TUVoZk1URXlOVFl3TVMweExtcHdad3w1MjNmZWQ4MjY3ODAzNWMzZTY4MzY2ZDI5ZDdkMTQzNGMwMzE1NDE3MjVmMzVjNWVkNDQ2MTBjOGNmNDNjYTE2,https://api.mybihr.com/medias/800Wx800H-1125601-2.jpg?context=bWFzdGVyfHJvb3R8MTU2MTZ8aW1hZ2UvanBlZ3xhR0V5TDJneE5TODJNalUzTURnM01qSTNORGszTkM4NE1EQlhlRGd3TUVoZk1URXlOVFl3TVMweUxtcHdad3xiZTc2MGRlMDhmMTFkMGYzZTA4NjFjNGZjNTkwMDY2NTlhZDJmYWYzMTQwOGI0ODg1MGViNDQ5NmZlNzk4NDQw,https://api.mybihr.com/medias/800Wx800H-1125601-3.jpg?context=bWFzdGVyfHJvb3R8MTQ5Mjh8aW1hZ2UvanBlZ3xhRGN5TDJneFl5ODJNalUzTURnM01qUTNNVFU0TWk4NE1EQlhlRGd3TUVoZk1URXlOVFl3TVMwekxtcHdad3xiYjc4Y2EzN2ZlZWM2N2E5MDIyZWFiMmNmNzliNzIxYTViMGUyMmE0OWQwOTE1NjZhMTk4NjY2ZTA3MTExODhi,https://api.mybihr.com/medias/800Wx800H-1125601-4.jpg?context=bWFzdGVyfHJvb3R8MjIwMzR8aW1hZ2UvanBlZ3xhRE13TDJneU15ODJNalUzTURnM01qWTJPREU1TUM4NE1EQlhlRGd3TUVoZk1URXlOVFl3TVMwMExtcHdad3w3ZmU0ZWYzOTI2ZWIyMTJjOTA5NmIxMjA0OThiN2E2YWMxMGIwYzg0OGQ5ZDZlMzNiNjA4ZGNhZjdkODlhOWQx,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1093186,95100040,GH-188,V BIKE,VBIKE HANGER DERAILLEUR TREK,Puntera de cambio V Bike TREK,17.50,14.46,4.50,GH-188,496,8714999089,0,1,<p>Puntera de cambio construida en aluminio 6061-T6 forjado en frío y acabado mediante mecanizado CNC. Garantiza una resistencia máxima. Se trata de un aluminio específico con mayor elasticidad para evitar la rotura característica en este tipo de piezas de la bicicleta. Envase individual en bolsa transparente con colgador.</p><ul><li>Forjado en frío y acabado con mecanizado CNC.</li><li>Aluminio 6061-T6.</li><li>Revestimiento anodizado duro en color negro.</li><li>Bulón incluido.</li></ul>,"
Puntera de cambio construida en aluminio 6061-T6 forjado en frío y acabado mediante mecanizado CNC. Garantiza una resistencia máxima. Se trata de un aluminio específico con mayor elasticidad para evitar la rotura característica en este tipo de piezas de la bicicleta. Envase individual en bolsa transparente con colgador.Forjado en frío y acabado con mecanizado CNC.Aluminio 6061-T6.Revestimiento anodizado duro en color negro.Bulón incluido.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,186,26,83,80,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1093186-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIwNjd8aW1hZ2UvanBlZ3xhREUwTDJnNVlTOHhNRGc0TWpnd016QXdOelV4T0M4eE1Ea3pNVGcyTFRGZk9EQXdWM2c0TURCSXw3M2VmNzhlNzg2YzBmOGI4ODNiNmUzMzI4ZDlhNDkxMmEwZTc4ZGQwZGY0MmMxZTFmY2M5OTA1YTQ0YjFhOWIz,https://api.mybihr.com/medias/1093186-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mzk2NjZ8aW1hZ2UvanBlZ3xhRGMwTDJnNFl5OHhNRGc0TWpnd016UXdNRGN6TkM4eE1Ea3pNVGcyTFRKZk9EQXdWM2c0TURCSXxlZGRlNDA5NTM4NGUyMjM2YTQxZjQ5Yzc0MmE5NzViM2Y3MDY1NTMyNjJjMDkxNjI3M2UzMGVmYjM2ZWE5NWVl,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1126297,,ADP-INT-GM1,V BIKE,VBIKE COMPUTER INTEGRATED BAR GARMIN,Soporte V BIKE para ciclocomputador Garmin,30.00,24.79,11.60,ADP-INT-GM1,2,3926909790,0,1,"<ul>
<li>Recorrido del manillar: 135-90 mm (centro de los tornillos al centro del ordenador)</li>
<li>Adecuado para manillares integrados</li>
<li>Ajuste variable del tornillo. De 10 a 45 mm</li>
<li>Peso: 50 g</li>
<li>Grosor: 8 mm</li>
<li>Adecuado para Garmin (adaptadores Wahoo y Bryton disponibles como accesorios, se venden por separado)</li>
</ul>","
Recorrido del manillar: 135-90 mm (centro de los tornillos al centro del ordenador)
Adecuado para manillares integrados
Ajuste variable del tornillo. De 10 a 45 mm
Peso: 50 g
Grosor: 8 mm
Adecuado para Garmin (adaptadores Wahoo y Bryton disponibles como accesorios, se venden por separado)
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,123,57,163,42,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carretera & Ciclocross & Ciudad & Gravel & MTB & Rodillo & Touring & Trekking/Touring & Triathlon,,https://api.mybihr.com/medias/800Wx800H-1126297-1.jpg?context=bWFzdGVyfHJvb3R8Mzg4OTJ8aW1hZ2UvanBlZ3xhR1ZoTDJoaU9DODJNekUyTlRRMk56TTVOREEzT0M4NE1EQlhlRGd3TUVoZk1URXlOakk1TnkweExtcHdad3xhNDVhYTk0YTFiNTZlNDRlM2I0YWU0ZWNmZjY2NDYxZmVjOTI1NjQyYjY2ZDE5ZjMwY2Q1MTJmM2RiM2IwMjY1,https://api.mybihr.com/medias/800Wx800H-1126297-2.jpg?context=bWFzdGVyfHJvb3R8Mjg4MTZ8aW1hZ2UvanBlZ3xhRGMzTDJoak5pODJNekUyTlRRMk56YzROekk1TkM4NE1EQlhlRGd3TUVoZk1URXlOakk1TnkweUxtcHdad3w0MDU3ZmVkMjI1NGE5OWExMmFmYjRjNDFhZjViNGJlZmQ0MzMwODBiYjgwNmM4ZjIzMjg5N2U0OWJkMGNlNWFl,https://api.mybihr.com/medias/800Wx800H-1126297-3.jpg?context=bWFzdGVyfHJvb3R8NDkxMTN8aW1hZ2UvanBlZ3xhRE5qTDJobE5DODJNekUyTlRRMk9ERTRNRFV4TUM4NE1EQlhlRGd3TUVoZk1URXlOakk1TnkwekxtcHdad3xmZDYzZjYxODRkYzE0NTg2MzBiZmE2NDEzOTBmNDRmMTY1NDliOGQ3MzY5NGVjMDZlYjI5ODc1YmFkYzRjYjUw,https://api.mybihr.com/medias/800Wx800H-1126297-4.jpg?context=bWFzdGVyfHJvb3R8NTI4OTR8aW1hZ2UvanBlZ3xhREpqTDJobU9DODJOREUyTWpnME5USTVORFl5TWk4NE1EQlhlRGd3TUVoZk1URXlOakk1TnkwMExtcHdad3wxMGQyMzMxMmQyZjY5NmIzMGEzNDhmMmZiMmQzNDcyZTc1MDA4MjRiZmI3Yjg2YjdiYjFkOWE5NTYzODVjZmU0,https://api.mybihr.com/medias/800Wx800H-1126297-5.jpg?context=bWFzdGVyfHJvb3R8MjE0OTJ8aW1hZ2UvanBlZ3xhRGxsTDJobFlTODJOREUyTWpnME5UWTROemd6T0M4NE1EQlhlRGd3TUVoZk1URXlOakk1TnkwMUxtcHdad3xhYWQ5NzMxYmJjMWE1NDE1OWQ5MmRhZGU1MWI5YjY4ZjllYmM4N2QxZWVjZmQyZjllNGI1ZmYxYmZmYmVkZWU0,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1126299,,WHO6,V BIKE,VBIKE INTERCHANGEABLE TRAY WAHOO,Soporte adaptador intercambiable V BIKE para ciclocomputador Wahoo,2.50,2.07,0.99,WHO6,32,3926909790,0,1,<p>Soporte adaptador de bandeja intercambiable para ordenadores Wahoo.</p>,"
Soporte adaptador de bandeja intercambiable para ordenadores Wahoo.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,34,2,46,41,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carretera & Ciclocross & Ciudad & Gravel & MTB & Rodillo & Touring & Trekking/Touring & Triathlon,,https://api.mybihr.com/medias/800Wx800H-1126299-1.jpg?context=bWFzdGVyfHJvb3R8ODYwMzF8aW1hZ2UvanBlZ3xhR0kzTDJneE5DODJNekV6T1RrNU9UTTRNelU0TWk4NE1EQlhlRGd3TUVoZk1URXlOakk1T1MweExtcHdad3xhZTMwNDVkYzQ2MzgwMzEwNThkOWU5OWRiN2M3N2U5NTY2NTIzYmJmNDZmNjI1ZmI5NGM2MjM0MTQ5ODFiMjVh,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1126298,,BTN3,V BIKE,VBIKE INTERCHANGEABLE TRAY BRYTON,Soporte adaptador intercambiable V BIKE para ciclocomputador Bryton,2.50,2.07,0.50,BTN3,24,3926909790,0,1,<p>Soporte adaptador de bandeja intercambiable para ciclocomputadores Bryton.</p>,"
Soporte adaptador de bandeja intercambiable para ciclocomputadores Bryton.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,46,2,61,38,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carretera & Ciclocross & Ciudad & Gravel & MTB & Rodillo & Touring & Trekking/Touring & Triathlon,,https://api.mybihr.com/medias/800Wx800H-1126298-1.jpg?context=bWFzdGVyfHJvb3R8ODEwMTd8aW1hZ2UvanBlZ3xhR1ZtTDJnMk9TODJNekV6T1RrNU9EazVNRE0yTmk4NE1EQlhlRGd3TUVoZk1URXlOakk1T0MweExtcHdad3w3MDU1NGQyNDgxZGUzY2E2OGEwNzVmMGI5MTA4YmZhYjg5NmNlOTUzZTljMjBiODlkODkyYTk5MDYxMmJlNzhj,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1105133,0914,BDP-068,V BIKE,VBIKE BRAKE PADS HOPE ORGANIC,Juego de pastillas orgánicas bici,7.50,6.20,1.00,8430525103726,32,8714949090,0,1,"<p>Pastillas org&aacute;nicas de alta calidad, avaladas por la reconocida marca V Bike, mas de 20 a&ntilde;os en el mercado con un resultado y satisfacci&oacute;n de 10 seg&uacute;n los usuarios.</p><p>La resina especial de su compuesto de fricci&oacute;n hace que sean las pastillas de bicicleta m&aacute;s silenciosas del mercado.</p><p>- Uso en cualquier condici&oacute;n meteorol&oacute;gica, funcionan genial en seco o mojado, fr&iacute;o o caliente.</p><p>- M&iacute;nimo desgaste, larga y efectiva duraci&oacute;n.</p><p>- Sin da&ntilde;os al disco. Adherencia y precisi&oacute;n.</p><p>- Extremadamente silenciosas, evita los odiosos chirridos que provocan otras pastillas de la competencia al frenar.</p><p>- La mejor relaci&oacute;n calidad/precio</p><p>- Carcasa color negro Racing.</p>","
Pastillas orgánicas de alta calidad, avaladas por la reconocida marca V Bike, mas de 20 años en el mercado con un resultado y satisfacción de 10 según los usuarios.
La resina especial de su compuesto de fricción hace que sean las pastillas de bicicleta más silenciosas del mercado.
- Uso en cualquier condición meteorológica, funcionan genial en seco o mojado, frío o caliente.
- Mínimo desgaste, larga y efectiva duración.
- Sin daños al disco. Adherencia y precisión.
- Extremadamente silenciosas, evita los odiosos chirridos que provocan otras pastillas de la competencia al frenar.
- La mejor relación calidad/precio
- Carcasa color negro Racing.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,69,38,160,108,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mono Mini,,,,,,,,,,,Ciudad & E-Bike & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1105133-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTEwMzYxfGltYWdlL3BuZ3xhR0k0TDJoak15OHhNRGc0TWpjMU5EUXhNalUzTkM4eE1UQTFNVE16TFRGZk9EQXdWM2c0TURCSXxiOWNhZDE1ODVhMzBjZTkzZDE0ZThlMWFmMDMzOTNjZDVlNDc5ZWMzOWI4OGVhZjFmODZkMmY2MmU1NmU3YmNi,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1105244,"514-28,6",AD-01AT-28.6,V BIKE,"VBIKE HANDLEBAR STEM SUPPORT STEER 28,6","Soporte potencia A-HEAD Aluminio. 28,6mm",9.99,8.26,5.37,8430525006300,14,8714109090,0,1,"Soporte para potencia.<br>Color plata. Peso: 179,5 gr.<br>H: �25,4,2 / P: �28,6","Soporte para potencia.Color plata. Peso: 179,5 gr.H: �25,4,2 / P: �28,6",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,183,168,174,35,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1105244-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDgwMzJ8aW1hZ2UvcG5nfGFHRmhMMmd6TVM4eE1UTTJORGswTlRrNE5UVTJOaTh4TVRBMU1qUTBMVEZmT0RBd1YzZzRNREJJfGQ1MjY3ZmI4MTc2MTVjMTgzMTFmMTFlMzhmMTkwZWFjMjExZGQ1M2VhM2RhZDA5YzNlODA2MjI4ZmMwZmFlMzQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1104649,14721,BDP-85A,V BIKE,VBIKE BRAKE PADS HAYES ORGANIC,Juego de pastillas de freno bici V BIKE orgánicas - HAYES Stroker Ryde 2010,8.99,7.43,2.50,8430525147218,101,8714949090,0,1,"<p>Pastillas orgánicas de alta calidad, avaladas por la reconocida marca V Bike, mas de 20 años en el mercado con un resultado y satisfacción de 10 según los usuarios.</p>
<p>La resina especial de su compuesto de fricción hace que sean las pastillas de bicicleta más silenciosas del mercado.</p>
<ul>
<li>Uso en cualquier condición meteorológica, funcionan genial en seco o mojado, frío o caliente.</li>
<li>Mínimo desgaste, larga y efectiva duración.</li>
<li>Sin daños al disco. Adherencia y precisión.</li>
<li>Extremadamente silenciosas, evita los odiosos chirridos que provocan otras pastillas de la competencia al frenar.</li>
<li>La mejor relación calidad/precio</li>
<li>Carcasa color negro Racing.</li>
</ul>
<p><strong>Seadapta a los siguientes modelos:</strong></p><ul><li><strong>HAYES: </strong>STROKER RYDE (10-)</li></ul>","
Pastillas orgánicas de alta calidad, avaladas por la reconocida marca V Bike, mas de 20 años en el mercado con un resultado y satisfacción de 10 según los usuarios.

La resina especial de su compuesto de fricción hace que sean las pastillas de bicicleta más silenciosas del mercado.

Uso en cualquier condición meteorológica, funcionan genial en seco o mojado, frío o caliente.
Mínimo desgaste, larga y efectiva duración.
Sin daños al disco. Adherencia y precisión.
Extremadamente silenciosas, evita los odiosos chirridos que provocan otras pastillas de la competencia al frenar.
La mejor relación calidad/precio
Carcasa color negro Racing.


Seadapta a los siguientes modelos:HAYES: STROKER RYDE (10-)",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,239,41,155,110,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stroker Ryde (10-),,,,,,,,,,,Ciudad & E-Bike & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1104649-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg0MTE4fGltYWdlL3BuZ3xhRGN4TDJneE1TOHhNRGc0TWpjeU9EQTJOekV3TWk4eE1UQTBOalE1TFRGZk9EQXdWM2c0TURCSXw5MDVhOGUxYjg5MjE2YTlmYzdiYmI5ZjNiMjRkM2YwMDgwYjZhMWNlMzNlZjFjY2M0NWQ5MTlhM2EzOGU0YWU2,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
