VehicleCode,PartNumber,BarCode,ManufacturerPartNumber,PositionId,PositionValue,Attributes
051.126.03.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.125.01.2008,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.125.02.2008,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.120.01.2004,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.120.01.2005,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.120.01.2006,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.120.01.2007,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.120.03.2005,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.120.03.2007,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.125.01.2004,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.125.01.2005,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.125.01.2006,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.125.01.2007,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.125.02.2004,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.125.02.2005,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.125.02.2006,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.125.02.2007,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.125.03.2005,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.125.03.2007,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.120.01.2000,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.120.01.2001,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.120.01.2002,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.120.01.2003,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.120.02.2001,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.120.02.2002,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.120.02.2003,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.125.01.2003,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.125.02.2003,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.01.2012,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.01.2013,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.01.2014,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.01.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.01.2016,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.02.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.03.2012,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.03.2013,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.03.2014,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.03.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.03.2016,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.112.01.2012,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.112.01.2013,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.112.01.2014,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.112.01.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.112.01.2016,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.112.02.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.112.03.2012,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.112.03.2013,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.112.03.2014,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.112.03.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.112.03.2016,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.01.2007,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.01.2008,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.01.2009,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.01.2010,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.01.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.02.2010,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.02.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.03.2007,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.03.2008,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.03.2009,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.03.2010,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.102.03.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.101.01.2004,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.101.01.2005,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.101.01.2006,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.101.03.2005,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2004,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2005,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2006,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2007,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2008,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2009,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2010,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2012,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2013,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2014,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2016,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2004,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2005,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2006,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2007,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2008,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2009,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2010,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2012,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2013,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2014,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2016,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2004,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2005,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2006,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2007,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2008,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2009,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2010,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2012,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2013,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2014,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2016,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.03.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.03.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.04.2010,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2004,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2005,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2006,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2007,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2008,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2009,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2010,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2012,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2013,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2014,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2016,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2017,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.04.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.04.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.04.2017,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2001,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2002,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2003,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2004,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2005,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2006,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2007,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2008,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2009,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2010,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2012,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2013,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2014,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.05.2016,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.109.01.2007,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.109.01.2008,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.109.02.2008,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.109.02.2009,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.109.02.2010,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.109.02.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2000,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2001,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2002,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.097.01.2003,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2000,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2001,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2002,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.01.2003,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2001,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2002,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.100.02.2003,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.101.01.2001,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.101.01.2002,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.101.01.2003,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.101.02.2002,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.101.02.2003,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2000,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2001,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2002,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.108.03.2003,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.092.02.2000,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.092.02.2001,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.092.02.2002,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.092.02.2003,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.092.03.2000,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.092.03.2001,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.092.03.2002,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.092.03.2003,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.074.01.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.074.01.2012,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.074.01.2013,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.074.01.2014,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.074.01.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.074.01.2016,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.074.04.2013,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.074.01.2007,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.074.01.2008,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.074.01.2009,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.074.01.2010,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.074.03.2010,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.061.01.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.061.01.2012,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.061.01.2013,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.061.01.2014,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.061.01.2015,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.061.01.2016,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.061.02.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.061.03.2012,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.066.01.2011,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.066.01.2012,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.066.01.2013,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.066.01.2014,1085937001,8430525381322,ASRDG-01-ART-BL,,,
051.053.01.2010,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.01.2011,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.01.2012,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.01.2013,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.01.2014,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.01.2015,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.01.2016,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.01.2017,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.01.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.01.2001,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.01.2002,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.01.2003,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.017.01.2012,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.017.01.2013,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.018.01.2013,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.019.01.2011,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.019.01.2012,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.019.01.2013,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.020.01.2011,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.020.01.2012,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.020.01.2013,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.022.01.2013,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.022.01.2014,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.023.01.2010,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.023.01.2011,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.023.01.2012,1085937002,8430525381308,ASRDG-01-ART-OR,,,
041.048.01.2017,1085937002,8430525381308,ASRDG-01-ART-OR,,,
041.048.01.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.01.2004,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.01.2005,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.055.01.2007,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.055.01.2008,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.056.01.2008,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.056.01.2009,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.056.01.2010,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.056.01.2011,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.056.01.2012,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.056.01.2013,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.056.01.2014,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.061.01.2005,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.061.01.2006,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.061.01.2017,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.061.01.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.066.01.2017,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.066.01.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.074.01.2017,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.074.01.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.079.01.2007,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.079.01.2008,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.081.01.2003,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.081.01.2004,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.081.01.2005,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.081.01.2006,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.100.05.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.102.01.2006,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.102.01.2017,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.102.01.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.06.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.112.01.2017,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.112.01.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.119.01.2009,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.119.01.2010,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.119.01.2011,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.127.01.2017,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.127.01.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.131.01.2017,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.131.01.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.134.01.2004,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.134.01.2005,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.134.01.2006,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.134.01.2007,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.01.2000,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.053.02.2005,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.102.03.2017,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.102.03.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.112.03.2017,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.112.03.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.127.02.2017,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.127.02.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.100.05.2019,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.100.05.2020,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.100.05.2021,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.100.05.2022,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.06.2021,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.06.2020,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.06.2022,1085937002,8430525381308,ASRDG-01-ART-OR,,,
040.017.01.2014,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.074.05.2019,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.100.06.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.100.06.2019,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.100.06.2020,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.100.06.2021,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.100.06.2022,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.05.2017,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.06.2019,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.07.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.07.2020,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.07.2021,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.07.2022,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.08.2020,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.08.2021,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.119.02.2011,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.131.02.2017,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.131.02.2018,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.134.02.2004,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.134.02.2006,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.134.02.2005,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.134.02.2007,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.08.2022,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.100.05.2023,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.100.06.2023,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.06.2023,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.07.2023,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.108.08.2023,1085937002,8430525381308,ASRDG-01-ART-OR,,,
051.097.01.2006,1085937003,8430525431393,ASRDG-01-BK,,,
051.101.01.2005,1085937003,8430525431393,ASRDG-01-BK,,,
051.126.02.2013,1085937003,8430525431393,ASRDG-01-BK,,,
051.066.02.2012,1085937003,8430525431393,ASRDG-01-BK,,,
051.131.01.2018,1085937003,8430525431393,ASRDG-01-BK,,,
051.108.03.2004,1085937003,8430525431393,ASRDG-01-BK,,,
051.100.01.2001,1085937003,8430525431393,ASRDG-01-BK,,,
041.053.01.2015,1085937003,8430525431393,ASRDG-01-BK,,,
041.038.01.2017,1085937003,8430525431393,ASRDG-01-BK,,,
040.022.01.2013,1085937003,8430525431393,ASRDG-01-BK,,,
041.069.01.2014,1085937003,8430525431393,ASRDG-01-BK,,,
051.108.05.2004,1085937003,8430525431393,ASRDG-01-BK,,,
051.120.01.2003,1085937003,8430525431393,ASRDG-01-BK,,,
051.102.02.2011,1085937003,8430525431393,ASRDG-01-BK,,,
051.081.01.2003,1085937003,8430525431393,ASRDG-01-BK,,,
051.100.02.2004,1085937003,8430525431393,ASRDG-01-BK,,,
051.060.01.2014,1085937003,8430525431393,ASRDG-01-BK,,,
041.038.01.2014,1085937003,8430525431393,ASRDG-01-BK,,,
041.059.01.2016,1085937003,8430525431393,ASRDG-01-BK,,,
041.048.01.2018,1085937003,8430525431393,ASRDG-01-BK,,,
051.125.02.2003,1085937003,8430525431393,ASRDG-01-BK,,,
051.092.02.2001,1085937003,8430525431393,ASRDG-01-BK,,,
051.100.02.2010,1085937003,8430525431393,ASRDG-01-BK,,,
051.125.01.2003,1085937003,8430525431393,ASRDG-01-BK,,,
051.102.01.2018,1085937003,8430525431393,ASRDG-01-BK,,,
051.120.01.2000,1085937003,8430525431393,ASRDG-01-BK,,,
051.108.05.2001,1085937003,8430525431393,ASRDG-01-BK,,,
041.036.01.2017,1085937003,8430525431393,ASRDG-01-BK,,,
041.064.01.2015,1085937003,8430525431393,ASRDG-01-BK,,,
051.112.01.2012,1085937003,8430525431393,ASRDG-01-BK,,,
051.100.02.2007,1085937003,8430525431393,ASRDG-01-BK,,,
051.056.01.2014,1085937003,8430525431393,ASRDG-01-BK,,,
041.036.01.2014,1085937003,8430525431393,ASRDG-01-BK,,,
041.055.01.2017,1085937003,8430525431393,ASRDG-01-BK,,,
051.061.02.2011,1085937003,8430525431393,ASRDG-01-BK,,,
051.097.01.2003,1085937003,8430525431393,ASRDG-01-BK,,,
051.108.03.2001,1085937003,8430525431393,ASRDG-01-BK,,,
051.112.01.2018,1085937003,8430525431393,ASRDG-01-BK,,,
051.066.01.2018,1085937003,8430525431393,ASRDG-01-BK,,,
051.101.01.2002,1085937003,8430525431393,ASRDG-01-BK,,,
051.053.01.2018,1085937003,8430525431393,ASRDG-01-BK,,,
041.055.01.2014,1085937003,8430525431393,ASRDG-01-BK,,,
051.092.03.2002,1085937003,8430525431393,ASRDG-01-BK,,,
051.097.01.2000,1085937003,8430525431393,ASRDG-01-BK,,,
051.109.02.2008,1085937003,8430525431393,ASRDG-01-BK,,,
051.100.01.2004,1085937003,8430525431393,ASRDG-01-BK,,,
051.126.01.2015,1085937003,8430525431393,ASRDG-01-BK,,,
041.058.02.2014,1085937003,8430525431393,ASRDG-01-BK,,,
051.074.04.2013,1085937003,8430525431393,ASRDG-01-BK,,,
041.050.01.2015,1085937003,8430525431393,ASRDG-01-BK,,,
051.053.01.2015,1085937003,8430525431393,ASRDG-01-BK,,,
051.060.01.2003,1085937003,8430525431393,ASRDG-01-BK,,,
040.023.01.2010,1085937003,8430525431393,ASRDG-01-BK,,,
051.112.01.2015,1085937003,8430525431393,ASRDG-01-BK,,,
051.125.01.2006,1085937003,8430525431393,ASRDG-01-BK,,,
051.060.01.2017,1085937003,8430525431393,ASRDG-01-BK,,,
051.102.01.2015,1085937003,8430525431393,ASRDG-01-BK,,,
051.120.03.2007,1085937003,8430525431393,ASRDG-01-BK,,,
051.100.02.2013,1085937003,8430525431393,ASRDG-01-BK,,,
051.125.02.2006,1085937003,8430525431393,ASRDG-01-BK,,,
051.074.01.2011,1085937003,8430525431393,ASRDG-01-BK,,,
041.009.01.2014,1085937003,8430525431393,ASRDG-01-BK,,,
051.108.05.2013,1085937003,8430525431393,ASRDG-01-BK,,,
041.039.01.2018,1085937003,8430525431393,ASRDG-01-BK,,,
051.102.03.2014,1085937003,8430525431393,ASRDG-01-BK,,,
051.102.03.2011,1085937003,8430525431393,ASRDG-01-BK,,,
051.120.02.2002,1085937003,8430525431393,ASRDG-01-BK,,,
051.130.01.2012,1085937003,8430525431393,ASRDG-01-BK,,,
051.074.01.2008,1085937003,8430525431393,ASRDG-01-BK,,,
